,X,Y,Island,TMK,Uid,In_2017_CP_zone,BlockBk_ID,BlockGp_ID,Track_ID,Flikr_ID,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,Weighted_Priority_mean
15,-157.252253325,21.1728862093,Molokai,251006072,-157.25225_21.17288,False,22551,779,295,flk_2294_Maui,66.44333333333333,300.0,0.0,88.3861124168461,52.83896063746613,108.08531460672064,11.127570771100173,11.33100698990603,400.0,13.957561304663624,0.0,36.16383616383617,198.0,198.0,31.17491327489009,101.03390729991749
16,-157.236508845,21.1801664802,Molokai,251006109,-157.23650_21.18016,False,21336,779,295,flk_2377_Maui,22.776666666666667,0.0,0.0,18.673242474642837,55.427143803756344,99.82912010821151,11.855680376325978,11.744797311312425,40.42624152632037,13.957561304663624,200.0,34.16583416583417,198.0,300.0,32.19136719265939,69.26984366202622
17,-157.24170007999996,21.182362155899998,Molokai,251006114,-157.24170_21.18236,False,22283,779,295,flk_2377_Maui,29.926666666666666,0.0,0.0,31.07483609839898,33.2218301538244,100.35603109341173,11.569255614112734,11.54283669893659,57.55052118633335,39.00959331189471,200.0,34.16583416583417,198.0,300.0,32.19136719265939,71.90725147880485
18,-157.234690528,21.1812457486,Molokai,251006124,-157.23469_21.18124,False,22283,779,295,flk_2377_Maui,29.926666666666666,0.0,0.0,17.15756625621692,40.25006308685885,99.09878749493892,11.94211831005336,11.789728913505416,34.23627453953858,17.536423212125857,200.0,34.16583416583417,198.0,300.0,32.19136719265939,68.41965532255988
19,-157.23121867,21.1758200441,Molokai,251006140,-157.23121_21.17582,False,22156,779,295,flk_2353_Maui,57.048571428571435,0.0,0.0,12.931794987566372,26.17486989234041,99.1345572810079,12.180423864276973,11.98976562823276,26.153622046295226,21.115285119588084,200.0,6.193806193806195,198.0,300.0,33.86584186066529,66.98590255349005
20,-157.231360956,21.1767915874,Molokai,251006141,-157.23136_21.17679,False,22156,779,295,flk_2377_Maui,57.048571428571435,0.0,0.0,13.10278546881787,32.378766884101104,99.1345572810079,12.164157510396905,11.970232901084984,26.2585510263967,24.694147027086412,200.0,34.16583416583417,198.0,300.0,32.19136719265939,69.40726472573046
21,-157.231814524,21.1798623519,Molokai,251006145,-157.23181_21.17986,False,22156,779,295,flk_2377_Maui,22.776666666666667,0.0,0.0,14.224761363437857,44.26963771843859,98.83232634344569,12.111077797804931,11.90813558100935,31.114637640220838,17.536423212125857,200.0,34.16583416583417,198.0,300.0,32.19136719265939,67.80872451210955
22,-157.23348159399998,21.1775410465,Molokai,251006148,-157.23348_21.17754,False,22156,779,295,flk_2367_Maui,81.93714285714285,0.0,0.0,14.67554880600304,70.12036626143136,100.1320026360666,12.041011910715898,11.885862749309636,38.150058616576175,24.694147027086412,200.0,22.17782217782218,198.0,300.0,32.19136719265939,73.7336886823209
23,-157.233466572,21.1757262406,Molokai,251006150,-157.23346_21.17572,False,22156,779,295,flk_2353_Maui,29.926666666666666,0.0,0.0,14.48034777026271,32.38841438659564,100.1320026360666,12.057122790270116,11.913136671873852,37.73046649892661,21.115285119588084,200.0,6.193806193806195,198.0,300.0,33.86584186066529,66.52020603964812
24,-157.272200937,21.1572614522,Molokai,251007032,-157.27220_21.15726,False,22551,779,295,flk_2179_Maui,47.808571428571426,0.0,0.0,99.49339083100843,45.28559710695211,116.49500245618871,10.316395460767476,10.886077569074365,149.23560888906388,10.37869939717612,0.0,2.1978021978021984,99.0,99.0,26.681802395815495,47.78526318216134
25,-157.27072669,21.1532579356,Molokai,251007041,-157.27072_21.15325,False,22551,779,295,flk_2175_Maui,22.776666666666667,0.0,0.0,37.95129709434088,35.1232206812533,115.41241208512325,10.381719862094858,10.96700481552139,67.88408683494124,13.957561304663624,0.0,0.1998001998001998,99.0,99.0,26.681802395815495,35.95570479601472
26,-157.267581614,21.1593834472,Molokai,251007053,-157.26758_21.15938,False,22551,779,295,flk_2183_Maui,47.808571428571426,0.0,0.0,90.89483449518634,43.99087047142952,114.80781529305881,10.502057868478882,11.004759123078294,173.1774532639183,17.536423212125857,0.0,4.195804195804196,99.0,0.0,26.681802395815495,42.6400261164978
27,-157.266604184,21.1599320664,Molokai,251007054,-157.26660_21.15993,False,22551,779,295,flk_2183_Maui,47.808571428571426,0.0,0.0,87.80826726333942,30.75759703121735,114.06239383094908,10.541835354511003,11.029069338917301,105.05539587250745,17.536423212125857,0.0,4.195804195804196,99.0,0.0,26.681802395815495,36.965143994917234
28,-157.26175556200002,21.1638096991,Molokai,251007064,-157.26175_21.16380,False,22551,779,295,flk_2199_Maui,66.44333333333333,99.0,0.0,80.72158875982211,144.44626297479235,112.17004159830717,10.738943922995684,11.137984166959077,308.2892411255418,10.37869939717612,0.0,2.1978021978021984,99.0,0.0,27.57254929091993,64.80642978450999
29,-156.987506446,21.078286925,Molokai,254011050,-156.98750_21.07828,False,22769,845,318,flk_1868_Maui,47.808571428571426,0.0,0.0,93.49921938898066,27.920133071535133,136.0572538730991,57.691952024372114,70.80396382737251,196.23658472080373,214.37382005277408,0.0,4.195804195804196,300.0,99.0,200.0,96.50582017222087
30,-156.987268011,21.078192871400002,Molokai,254011051,-156.98726_21.07819,False,22769,845,318,flk_1869_Maui,47.808571428571426,0.0,0.0,93.90712961258093,26.30552394926667,136.0572538730991,58.01742743039276,71.14218344235101,187.06955225554606,210.794956800199,0.0,6.193806193806195,198.0,99.0,200.0,88.95309366572087
31,-156.98642297,21.0778990592,Molokai,254011052,-156.98642_21.07789,False,22769,845,318,flk_1869_Maui,47.808571428571426,0.0,0.0,93.2199746323781,21.843991750470916,136.0572538730991,59.18679753945153,72.35208302372753,207.75417160186285,207.21609354762393,0.0,6.193806193806195,198.0,99.0,200.0,89.90884957273278
32,-156.986974119,21.0778138653,Molokai,254011053,-156.98697_21.07781,False,22769,845,318,flk_1869_Maui,47.808571428571426,0.0,0.0,103.69946102573084,24.231623466189422,136.0572538730991,58.51367696352458,71.66038727061198,236.50811578152843,210.794956800199,0.0,6.193806193806195,198.0,99.0,200.0,92.83119018688406
33,-156.987280454,21.0774492151,Molokai,254011054,-156.98728_21.07744,False,22769,845,318,flk_1869_Maui,47.808571428571426,99.0,0.0,127.2050863807987,25.22146139032264,136.0572538730991,58.248567847115574,71.39268523972581,342.6908422273967,210.794956800199,0.0,6.193806193806195,198.0,99.0,200.0,108.10754875873569
34,-156.98824273599996,21.0772078444,Molokai,254011055,-156.98824_21.07720,False,22769,845,318,flk_1868_Maui,66.44333333333333,300.0,0.0,175.74275067490865,31.012018490338807,137.92985414682113,57.13791289156478,70.24608141126014,400.0,225.1104098104993,0.0,4.195804195804196,300.0,99.0,200.0,137.78787766363536
35,-156.98806445399998,21.0771311175,Molokai,254011056,-156.98806_21.07713,False,22769,845,318,flk_1868_Maui,66.44333333333333,300.0,0.0,177.5779274895981,29.461817894446675,137.92985414682113,57.37695240455089,70.49569610941343,400.0,221.53154655792423,0.0,4.195804195804196,300.0,99.0,200.0,137.60086214212612
36,-156.988141566,21.077456058,Molokai,254011058,-156.98814_21.07745,False,22769,845,318,flk_1868_Maui,66.44333333333333,300.0,0.0,148.06931522499295,30.838089179228064,137.92985414682113,57.18633102810523,70.2921617655048,400.0,225.1104098104993,0.0,4.195804195804196,300.0,99.0,200.0,135.9376865789526
37,-156.987960601,21.0779240674,Molokai,254011059,-156.98796_21.07792,False,22769,845,318,flk_1868_Maui,47.808571428571426,0.0,0.0,114.33611834954063,30.591650093725217,137.92985414682113,57.25948481160336,70.36070080007744,254.23132510923443,214.37382005277408,0.0,4.195804195804196,300.0,99.0,200.0,102.00582193254347
38,-156.987819598,21.0778262406,Molokai,254011060,-156.98781_21.07782,False,22769,845,318,flk_1869_Maui,47.808571428571426,0.0,0.0,116.8224909381995,29.29995720408673,137.92985414682113,57.46184288474413,70.5722191686664,271.76863204674254,214.37382005277408,0.0,6.193806193806195,198.0,99.0,200.0,96.61541293762748
39,-157.000027112,21.0856257602,Molokai,254012003,-157.00002_21.08562,False,22122,789,318,flk_1884_Maui,53.93714285714285,0.0,0.0,40.058401404135246,50.22049035788678,123.332073343094,43.951154037875035,55.97353544081306,59.117647853498056,346.79171735472966,0.0,8.19180819180819,300.0,198.0,197.59787064297373,98.4781227655971
40,-157.000174736,21.0853946754,Molokai,254012004,-157.00017_21.08539,False,22122,789,318,flk_1884_Maui,47.808571428571426,0.0,0.0,41.74515687693368,46.936567333092654,129.38506002504488,43.90793277419139,55.92567294518413,61.45280237956797,400.0,0.0,8.19180819180819,300.0,198.0,197.59787064297373,102.0634295064912
41,-157.000311013,21.085181856400002,Molokai,254012005,-157.00031_21.08518,False,22122,789,318,flk_1884_Maui,53.93714285714285,0.0,0.0,43.4181539699414,43.90992802161242,129.38506002504488,43.867050490834174,55.88044546516152,62.96458285084194,382.58032835737515,0.0,8.19180819180819,300.0,198.0,197.59787064297373,101.31549139151575
42,-157.00043607799998,21.0849867855,Molokai,254012006,-157.00043_21.08498,False,22122,789,318,flk_1884_Maui,53.93714285714285,0.0,0.0,45.06212846210448,41.243989065313585,129.38506002504488,43.82875867110534,55.83812029165358,64.7315038846368,382.58032835737515,0.0,8.19180819180819,300.0,198.0,197.59787064297373,101.35978069661057
43,-157.00078316,21.0844466168,Molokai,254012009,-157.00078_21.08444,False,22122,789,318,flk_1884_Maui,47.808571428571426,0.0,0.0,50.24942584449019,35.24925628238471,129.38506002504488,43.71868636745393,55.716622993541485,68.5132642839811,400.0,0.0,8.19180819180819,300.0,198.0,197.59787064297373,102.2953710706833
44,-157.000896025,21.084273838599998,Molokai,254012010,-157.00089_21.08427,False,22122,789,318,flk_1884_Maui,53.93714285714285,0.0,0.0,52.134536266829336,33.802514152104884,129.38506002504488,43.68112885409394,55.67519817892552,69.18494217410512,389.7380548639694,0.0,8.19180819180819,300.0,198.0,197.59787064297373,102.08855041379985
45,-156.996283177,21.0848398141,Molokai,254010047,-156.99628_21.08483,False,20345,789,318,flk_1886_Maui,47.808571428571426,0.0,0.0,37.081376653473455,27.63780166135622,125.2803632756512,46.93548712605338,59.28319169254876,54.40583384002908,246.58358932558866,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,89.52079252293655
46,-156.99612380899998,21.0850723767,Molokai,254010048,-156.99612_21.08507,False,20345,789,318,flk_1886_Maui,53.93714285714285,0.0,0.0,35.6198891808291,27.862708777369445,125.2803632756512,46.99036352243606,59.34322636000885,51.455559579185426,246.58358932558866,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,89.6579010479325
47,-156.995807577,21.0855403217,Molokai,254010050,-156.99580_21.08554,False,20345,789,318,flk_1886_Maui,53.93714285714285,0.0,0.0,33.0122291234216,29.975883204160784,119.10655571806473,47.09352703066055,59.45631737509448,45.573715073406895,175.00634579574827,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,84.06382593456507
48,-156.995880281,21.0863072593,Molokai,254010054,-156.99588_21.08630,False,20345,789,318,flk_1886_Maui,53.93714285714285,0.0,0.0,30.48048828620919,37.70392920566071,119.10655571806473,46.790260253319204,59.12290905377521,39.9465750647763,160.69089278580907,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,83.03829507103555
49,-156.987381763,21.0770795421,Molokai,254011003,-156.98738_21.07707,False,22769,845,318,flk_1869_Maui,66.44333333333333,300.0,0.0,157.5749034213785,25.131389833807688,136.0572538730991,58.23729996520583,71.38753069890286,400.0,210.794956800199,0.0,6.193806193806195,198.0,99.0,200.0,128.58803160798217
50,-156.987739172,21.0773995083,Molokai,254011005,-156.98773_21.07739,False,22769,845,318,flk_1869_Maui,66.44333333333333,300.0,0.0,141.65663579184894,27.820478258382018,136.0572538730991,57.69451587495901,70.82035099828235,400.0,217.95268330534913,0.0,6.193806193806195,198.0,99.0,200.0,128.10927050860403
51,-156.988551043,21.0773468225,Molokai,254011009,-156.98855_21.07734,False,22769,845,318,flk_1868_Maui,66.44333333333333,300.0,0.0,171.9546736306275,34.135952776761336,137.92985414682113,56.72725819387719,69.81645356672477,400.0,225.1104098104993,0.0,4.195804195804196,300.0,99.0,200.0,137.68758264362992
52,-156.988689052,21.0775381173,Molokai,254011010,-156.98868_21.07753,False,22769,845,318,flk_1868_Maui,66.44333333333333,300.0,0.0,157.30990415901104,36.19494386955366,137.92985414682113,56.50755716664483,69.58432886196071,400.0,228.68927306307435,0.0,4.195804195804196,300.0,99.0,200.0,137.0569999197469
53,-156.988815307,21.0778686697,Molokai,254011011,-156.98881_21.07786,False,22769,845,318,flk_1868_Maui,66.44333333333333,99.0,0.0,133.19870209149713,38.929770313521246,137.92985414682113,56.2608658693498,69.32174294722874,311.59416947690073,225.1104098104993,0.0,4.195804195804196,300.0,99.0,200.0,116.06564347899705
54,-157.104582365,21.1657183604,Molokai,252002025,-157.10458_21.16571,False,22034,779,295,flk_2439_Maui,22.776666666666667,0.0,0.0,8.473913655876798,12.545297945638744,81.06626940285145,29.369060581963296,19.024263692981066,21.49062740214201,24.694147027086412,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,42.130818792558244
55,-157.09902747299998,21.1644743365,Molokai,252002031,-157.09902_21.16447,False,22034,779,295,flk_2440_Maui,22.776666666666667,0.0,0.0,8.201855365335971,19.10278778955483,79.78426185276281,31.36617994822953,19.546409282024346,20.051622709442334,39.00959331189471,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,43.4907608292719
56,-157.104045444,21.1464587085,Molokai,252002058,-157.10404_21.14645,False,21097,779,295,flk_2065_Maui,22.776666666666667,0.0,0.0,5.706502462380276,17.91562214291953,88.25479062501124,30.28399529651829,20.11654207855999,25.51244737508188,10.37869939717612,0.0,0.1998001998001998,0.0,198.0,33.11338933423526,30.150563705223295
57,-157.070054225,21.1489309327,Molokai,252004009,-157.07005_21.14893,False,21717,779,295,flk_2068_Maui,48.980000000000004,0.0,0.0,6.524544706865758,36.241313359864044,75.33183323538874,49.71000278205884,23.557626104326772,16.97952106584521,21.115285119588084,0.0,0.1998001998001998,0.0,198.0,85.65856950026155,37.48656640493328
58,-157.071649842,21.1498180976,Molokai,252004010,-157.07164_21.14981,False,21717,779,295,flk_2067_Maui,22.776666666666667,0.0,0.0,6.612791405126414,54.26151580767804,76.48503501031875,48.228663442916556,23.29183440574985,17.0729416191502,28.273008934548656,0.0,0.1998001998001998,0.0,198.0,85.65856950026155,37.390721799481135
59,-157.05835064299998,21.1750547692,Molokai,252017021,-157.05835_21.17505,False,21209,829,295,flk_2397_Maui,33.776666666666664,0.0,0.0,22.48678887525421,41.04838129567853,56.738881909455245,51.14153141946563,22.324201032021698,11.59567018257328,81.955933511288,0.0,0.1998001998001998,198.0,198.0,16.104605750401774,48.891497389507016
60,-157.058946769,21.176296181199998,Molokai,252017023,-157.05894_21.17629,False,21209,829,295,flk_2397_Maui,44.776666666666664,0.0,0.0,25.060385677503564,52.94914580013385,56.71730363092207,49.884153202841674,22.148138350841247,11.500811142499694,67.64049126181823,0.0,0.1998001998001998,198.0,198.0,16.104605750401774,49.5321001122286
61,-157.059350829,21.175277900999998,Molokai,252017024,-157.05935_21.17527,False,21209,829,295,flk_2397_Maui,44.776666666666664,0.0,0.0,22.83935894827654,64.83815007544193,56.738881909455245,50.233975957983304,22.21075352743961,11.593340735064343,74.79821238673364,0.0,0.1998001998001998,198.0,198.0,16.104605750401774,50.68891641048422
62,-157.059278126,21.175756612,Molokai,252017025,-157.05927_21.17575,False,21209,829,295,flk_2397_Maui,51.92666666666667,0.0,0.0,23.865231877225103,65.53675189734781,56.71730363092207,49.98515513022076,22.170748332661162,11.512788224002456,71.21934913415858,0.0,0.1998001998001998,198.0,198.0,16.104605750401774,51.015893389560446
63,-156.98901468099996,21.0779571645,Molokai,254011012,-156.98901_21.07795,False,22769,845,318,flk_1868_Maui,66.44333333333333,99.0,0.0,129.72422998552682,42.04739172834727,137.92985414682113,56.002397537301746,69.050369891262,292.8892155320337,225.1104098104993,0.0,4.195804195804196,300.0,99.0,200.0,114.75953374406195
64,-156.988765712,21.0785699932,Molokai,254011013,-156.98876_21.07856,False,22769,845,318,flk_1878_Maui,47.808571428571426,0.0,0.0,97.11869213051109,40.72124683673129,137.92985414682113,56.10038804460716,69.14424081947294,190.53403478051735,221.53154655792423,0.0,2.1978021978021984,300.0,99.0,53.3534781784543,87.69599034142753
65,-156.98854563,21.078563263099998,Molokai,254011014,-156.98854_21.07856,False,22769,845,318,flk_1878_Maui,47.808571428571426,0.0,0.0,95.76800804166903,37.774233544273734,137.92985414682113,56.35829821098823,69.41362997786477,185.03108323636883,214.37382005277408,0.0,2.1978021978021984,300.0,99.0,53.3534781784543,86.60058526770584
66,-156.997276066,21.0852688555,Molokai,254004005,-156.99727_21.08526,False,20345,789,318,flk_1886_Maui,53.93714285714285,0.0,0.0,37.3223544099803,31.922579775602408,127.34494107966692,46.041620734855925,58.29729092568492,47.86803741186168,353.9494438598798,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,96.96527225969672
67,-156.997387603,21.084765381700002,Molokai,254004006,-156.99738_21.08476,False,20345,789,318,flk_1886_Maui,47.808571428571426,0.0,0.0,40.36426650490574,28.458033336945434,127.34494107966692,46.10156009866043,58.36434425819617,53.23858157749869,375.4226018543913,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,98.32657153197412
68,-156.99775082899998,21.0842126057,Molokai,254004008,-156.99775_21.08421,False,20345,789,318,flk_1886_Maui,53.93714285714285,0.0,0.0,45.03326534728316,25.863515213142385,127.34494107966692,45.97823808741137,58.229482204492214,61.923898196143526,375.4226018543913,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,99.43525051202997
69,-156.998017463,21.0840008134,Molokai,254004009,-156.99801_21.08400,False,20345,789,318,flk_1886_Maui,47.808571428571426,0.0,0.0,47.50397555634542,25.09939273237319,127.34494107966692,45.83249136439535,58.06904046542092,64.38355541605237,400.0,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,100.9225093922401
70,-156.99819805200002,21.0837156652,Molokai,254004010,-156.99819_21.08371,False,20345,789,318,flk_1886_Maui,53.93714285714285,0.0,0.0,50.64339782658121,23.926216981889734,127.34494107966692,45.77038682640888,58.00135898580847,68.37229443408005,400.0,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,101.71942745549025
71,-157.081502551,21.1558988675,Molokai,252004105,-157.08150_21.15589,False,22794,779,295,flk_2440_Maui,40.4,0.0,0.0,7.351146264571749,195.62611726508243,76.15039479046678,40.49376389179485,21.729520433210524,18.63758480924132,39.00959331189471,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,56.79467708529531
72,-157.083498515,21.1544647145,Molokai,252004124,-157.08349_21.15446,False,22794,779,295,flk_2466_Maui,54.12571428571429,0.0,0.0,6.978244834311134,300.0,78.65624302604405,39.41465245126367,21.6318364649263,19.143082441532037,31.851869496934142,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,64.28824523425952
73,-157.115489188,21.1797584875,Molokai,252005014,-157.11548_21.17975,False,20371,829,295,flk_2466_Maui,22.776666666666667,0.0,0.0,15.955857800509463,80.77916139136549,82.12396024276633,25.222296577694024,17.50515334137938,22.505171264854212,13.957561304663624,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,46.223190940204425
74,-157.113536197,21.180307028199998,Molokai,252005042,-157.11353_21.18030,False,20371,829,295,flk_2466_Maui,22.776666666666667,0.0,0.0,16.961206791836723,33.18194537281574,81.12610569071086,25.62124241494605,17.606647121953607,21.01560965395367,21.115285119588084,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,43.46178295637591
75,-157.082033542,21.1842466353,Molokai,252006057,-157.08203_21.18424,False,23018,829,295,flk_2415_Maui,44.776666666666664,0.0,0.0,38.34675085460618,199.1103460302102,67.31412731107778,34.44822421487419,19.588483811217376,18.531648507588038,17.536423212125857,0.0,2.1978021978021984,198.0,99.0,16.788704164214575,50.37594513135887
76,-157.083591488,21.1845811314,Molokai,252006058,-157.08359_21.18458,False,23018,829,295,flk_2432_Maui,51.92666666666667,0.0,0.0,37.435488761281746,61.409552392561736,68.3372093861777,33.78430515231797,19.449300667186485,18.540609935828954,13.957561304663624,0.0,0.1998001998001998,198.0,99.0,16.788704164214575,41.25527990871331
77,-157.085432419,21.1810442246,Molokai,252006059,-157.08543_21.18104,False,22801,829,295,flk_2431_Maui,22.776666666666667,0.0,0.0,23.549113031891967,22.178621699080633,69.73279496009995,33.94030195363756,19.559478467755355,17.19946558380216,35.43073274950922,0.0,0.1998001998001998,198.0,99.0,16.788704164214575,37.223711965097216
78,-157.065449614,21.1589220401,Molokai,252007068,-157.06544_21.15892,False,21334,779,295,flk_2445_Maui,22.776666666666667,0.0,0.0,9.042549650417751,25.668612672884247,66.3408730479634,52.7154166705799,23.17249430759693,14.546457782553837,21.115285119588084,0.0,0.1998001998001998,300.0,99.0,15.689663911023738,43.351188001938326
79,-156.954893588,21.0666291332,Molokai,254013010,-156.95489_21.06662,False,20152,845,318,flk_1830_Maui,55.44333333333333,300.0,0.0,311.7104104774414,19.092370995133464,140.5232720764185,218.43589914693348,193.00285779217162,400.0,132.059997526039,0.0,0.1998001998001998,300.0,198.0,200.0,164.56452943648475
80,-156.955082892,21.0666486772,Molokai,254013011,-156.95508_21.06664,False,20152,845,318,flk_1830_Maui,55.44333333333333,300.0,0.0,317.29579663141914,19.59026019051501,140.5232720764185,215.33194305593355,191.192478982657,400.0,107.00796551884406,0.0,0.1998001998001998,300.0,198.0,200.0,162.97232333259473
81,-156.955312557,21.0666643802,Molokai,254013012,-156.95531_21.06666,False,20152,845,318,flk_1830_Maui,55.44333333333333,300.0,0.0,325.15419898347113,20.20881208286785,140.5232720764185,211.62144779137896,189.03440955721805,400.0,107.00796551884406,0.0,0.1998001998001998,300.0,198.0,200.0,163.1462159695555
82,-156.95592255399998,21.0666887149,Molokai,254013015,-156.95592_21.06668,False,20152,845,318,flk_1830_Maui,77.44333333333333,300.0,0.0,317.4736622222617,21.924828497813195,140.5232720764185,202.21600205205476,183.5181510642741,400.0,74.79821238673364,0.0,0.1998001998001998,300.0,198.0,200.0,161.07315078884596
