Name_ID,Track_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
 : West Moloka'i: T#295: CPs=560,295,57.238641829798034,560,42.531490646258646,2.4910714285714284,8.571428571428571,24.822200627589172,67.7047472716356,67.00138099741028,62.69279814236953,21.4517068980298,38.05978962644843,102.11259733416404,29.285714285714285,7.9456258027686175,178.0125,165.54642857142858,40.35014724315341,False,Low,3.0
 : East Moloka'i: T#318: CPs=718,318,115.00562718227027,718,60.8460990847592,155.32311977715878,1.4623955431754874,124.48677991001134,73.70169751497413,107.46433017474041,87.55443223084168,110.63763504747577,273.8673102530868,148.60708551208347,6.406685236768802,4.582604025500989,240.32590529247912,155.66155988857938,176.3441139461003,False,High,1.0
