,X,Y,Island,TMK,Uid,In_2017_CP_zone,BlockBk_ID,BlockGp_ID,Track_ID,Flikr_ID,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,Weighted_Priority_mean
20,-157.231360956,21.1767915874,Molokai,251006141,-157.23136_21.17679,False,22156,779,295,flk_2377_Maui,66.22333333333334,0.0,0.0,13.102785468974663,32.37876688386935,99.13450444256414,12.164157510405467,11.970232901080749,26.589472655300945,24.69416185313902,200.0,34.16583416583417,198.0,300.0,32.19136719265939,70.04097442714409
21,-157.231814524,21.1798623519,Molokai,251006145,-157.23181_21.17986,False,22156,779,295,flk_2377_Maui,26.932,0.0,0.0,14.22476136358959,44.269637717608305,98.8325544053669,12.111077797812744,11.908135581004393,31.5016309133875,17.536438489313415,200.0,34.16583416583417,198.0,300.0,32.19136719265939,68.11156250843842
22,-157.233481594,21.1775410465,Molokai,251006148,-157.23348_21.17754,False,22156,779,295,flk_2367_Maui,81.93714285714285,0.0,0.0,14.675548806220123,70.12036626352608,100.13191161049357,12.041011910721506,11.885862749303701,38.6154233484832,24.69416185313902,200.0,22.17782217782218,198.0,300.0,32.19136719265939,73.76470791796743
23,-157.233466572,21.1757262406,Molokai,251006150,-157.23346_21.17572,False,22156,779,295,flk_2353_Maui,35.512,0.0,0.0,14.480347770431637,32.38841438753657,100.13191161049357,12.057122790278907,11.913136671870067,38.19125133208188,21.115282117958788,200.0,6.193806193806195,198.0,300.0,33.86584186066529,66.92327431567487
24,-157.272200937,21.1572614522,Molokai,251007032,-157.27220_21.15726,False,22551,779,295,flk_2179_Maui,55.44333333333333,0.0,0.0,99.49339083137117,45.285597106376784,116.49489131087101,10.316395460777484,10.886077569077713,156.0167366491284,10.378679018952953,0.0,2.1978021978021984,99.0,99.0,26.681802395815495,48.74631372490043
25,-157.27072669,21.1532579356,Molokai,251007041,-157.27072_21.15325,False,22551,779,295,flk_2175_Maui,26.932,0.0,0.0,37.95129709449634,35.12322068168599,115.41258041270682,10.381719862105074,10.967004815525485,72.91389129348504,13.957558754133185,0.0,0.1998001998001998,99.0,99.0,26.681802395815495,36.56805836731691
26,-157.267581614,21.1593834472,Molokai,251007053,-157.26758_21.15938,False,22551,779,295,flk_2183_Maui,55.44333333333333,0.0,0.0,90.89483449319312,43.990870471242644,114.80776818886198,10.502057868488938,11.004759123080984,177.62705086050795,17.536438489313415,0.0,4.195804195804196,99.0,0.0,26.681802395815495,43.44564796130946
27,-157.266604184,21.1599320664,Molokai,251007054,-157.26660_21.15993,False,22551,779,295,flk_2183_Maui,55.44333333333333,0.0,0.0,87.80826726124945,30.757597030965073,114.06234143164613,10.541835354521057,11.029069338919815,116.26864194458848,17.536438489313415,0.0,4.195804195804196,99.0,0.0,26.681802395815495,38.2216753850771
28,-157.261755562,21.1638096991,Molokai,251007064,-157.26175_21.16380,False,22551,779,295,flk_2199_Maui,66.44333333333333,300.0,0.0,80.72158875715267,144.44626297335478,112.16977489693673,10.738943923006708,11.137984166961267,398.95526030610245,10.378679018952953,0.0,2.1978021978021984,99.0,0.0,27.57254929091993,84.25081192430153
29,-156.987506446,21.078286925,Molokai,254011050,-156.98750_21.07828,False,22769,845,318,flk_1868_Maui,55.44333333333333,0.0,0.0,93.49921938893272,27.92013307253025,136.0573587708892,57.691952024380846,70.80396382739774,127.34828736034937,214.37377683471524,0.0,4.195804195804196,300.0,99.0,200.0,92.42225525388885
30,-156.987268011,21.0781928714,Molokai,254011051,-156.98726_21.07819,False,22769,845,318,flk_1869_Maui,55.44333333333333,0.0,0.0,93.90712961241113,26.305523950207927,136.0573587708892,58.0174274304029,71.14218344237774,127.4024358289798,210.79489709953498,0.0,6.193806193806195,198.0,99.0,200.0,85.48427304412955
31,-156.98642297,21.0778990592,Molokai,254011052,-156.98642_21.07789,False,22769,845,318,flk_1869_Maui,55.44333333333333,0.0,0.0,93.21997463192041,21.843991751261335,136.0573587708892,59.18679753946145,72.35208302375412,128.51377021985377,207.21601736435477,0.0,6.193806193806195,198.0,99.0,200.0,85.13514218857564
32,-156.986974119,21.0778138653,Molokai,254011053,-156.98697_21.07781,False,22769,845,318,flk_1869_Maui,55.44333333333333,0.0,0.0,103.69946102520026,24.23162346705344,136.0573587708892,58.51367696353607,71.66038727064023,127.9842628116628,210.79489709953498,0.0,6.193806193806195,198.0,99.0,200.0,86.10525379571044
33,-156.987280454,21.0774492151,Molokai,254011054,-156.98728_21.07744,False,22769,845,318,flk_1869_Maui,55.44333333333333,0.0,0.0,127.20508638026806,25.221461391249854,136.0573587708892,58.24856784713035,71.39268523975755,126.37962716046628,210.79489709953498,0.0,6.193806193806195,198.0,99.0,200.0,87.59578822776238
34,-156.988242736,21.0772078444,Molokai,254011055,-156.98824_21.07720,False,22769,845,318,flk_1868_Maui,66.44333333333333,0.0,0.0,175.74275067590338,31.01201849176435,137.9301992946156,57.137912891551785,70.24608141126303,125.86133885544766,225.11041604025593,0.0,4.195804195804196,300.0,99.0,200.0,99.51199034599594
35,-156.988064454,21.0771311175,Molokai,254011056,-156.98806_21.07713,False,22769,845,318,flk_1868_Maui,66.44333333333333,0.0,0.0,177.5779274906165,29.461817895731052,137.9301992946156,57.37695240453796,70.49569610941649,125.86133885544766,221.53153630507572,0.0,4.195804195804196,300.0,99.0,200.0,99.32497372563857
36,-156.988141566,21.077456058,Molokai,254011058,-156.98814_21.07745,False,22769,845,318,flk_1868_Maui,66.44333333333333,0.0,0.0,148.06931522363226,30.838089180400814,137.9301992946156,57.186331028121096,70.2921617655366,125.86133885544766,225.11041604025593,0.0,4.195804195804196,300.0,99.0,200.0,97.66179926114316
37,-156.987960601,21.0779240674,Molokai,254011059,-156.98796_21.07792,False,22769,845,318,flk_1868_Maui,55.44333333333333,0.0,0.0,114.33611834927619,30.591650094785592,137.9301992946156,57.25948481161555,70.36070080010633,127.01167035070944,214.37377683471524,0.0,4.195804195804196,300.0,99.0,200.0,94.03351587099743
38,-156.987819598,21.0778262406,Molokai,254011060,-156.98781_21.07782,False,22769,845,318,flk_1869_Maui,55.44333333333333,0.0,0.0,116.82249093837447,29.299957205019687,137.9301992946156,57.46184288475688,70.57221916869585,127.47432052025123,214.37377683471524,0.0,6.193806193806195,198.0,99.0,200.0,87.50479642490455
39,-157.000027112,21.0856257602,Molokai,254012003,-157.00002_21.08562,False,22122,789,318,flk_1884_Maui,62.59333333333333,0.0,0.0,40.05840140428768,50.220490358579326,123.33241322638204,43.95115403786107,55.97353544081126,54.951048862903065,346.79160490568665,0.0,8.19180819180819,300.0,198.0,197.59787064297373,98.77744402697508
40,-157.000174736,21.0853946754,Molokai,254012004,-157.00017_21.08539,False,22122,789,318,flk_1884_Maui,55.44333333333333,0.0,0.0,41.74515687710746,46.93656733400796,129.3852015174203,43.907932774178846,55.925672945183905,56.2726871258415,400.0,0.0,8.19180819180819,300.0,198.0,197.59787064297373,102.22708204945701
41,-157.000311013,21.0851818564,Molokai,254012005,-157.00031_21.08518,False,22122,789,318,flk_1884_Maui,62.59333333333333,0.0,0.0,43.41815397013619,43.9099280226373,129.3852015174203,43.86705049082292,55.8804454651627,59.949682698530836,382.57859693074596,0.0,8.19180819180819,300.0,198.0,197.59787064297373,101.69147141757142
42,-157.000436078,21.0849867855,Molokai,254012006,-157.00043_21.08498,False,22122,789,318,flk_1884_Maui,62.59333333333333,0.0,0.0,45.06212846234581,41.24398906646492,129.3852015174203,43.82875867107761,55.83812029163635,62.529964090195776,382.57859693074596,0.0,8.19180819180819,300.0,198.0,197.59787064297373,101.78998474653346
43,-157.00078316,21.0844466168,Molokai,254012009,-157.00078_21.08444,False,22122,789,318,flk_1884_Maui,55.44333333333333,0.0,0.0,50.24942584476376,35.24925628316794,129.3852015174203,43.71868636744698,55.71662299354748,70.91572495742388,400.0,0.0,8.19180819180819,300.0,198.0,197.59787064297373,102.96452867545904
44,-157.000896025,21.0842738386,Molokai,254012010,-157.00089_21.08427,False,22122,789,318,flk_1884_Maui,62.59333333333333,0.0,0.0,52.1345362671525,33.80251415293091,129.3852015174203,43.68112885408799,55.67519817893262,72.63937149779606,389.738522793198,0.0,8.19180819180819,300.0,198.0,197.59787064297373,102.8959656953089
45,-156.996283177,21.0848398141,Molokai,254010047,-156.99628_21.08483,False,20345,789,318,flk_1886_Maui,55.44333333333333,0.0,0.0,37.081376653727006,27.63780166227231,125.27998681901265,46.93548712603609,59.28319169254406,51.96813162542288,246.58369445133735,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,89.86724508029744
46,-156.996123809,21.0850723767,Molokai,254010048,-156.99612_21.08507,False,20345,789,318,flk_1886_Maui,62.59333333333333,0.0,0.0,35.61988918113775,27.862708778156655,125.27998681901265,46.99036352239706,59.34322635998029,49.98221929270506,246.58369445133735,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,90.13673963858906
47,-156.995807577,21.0855403217,Molokai,254010050,-156.99580_21.08554,False,20345,789,318,flk_1886_Maui,62.59333333333333,0.0,0.0,33.012229123649924,29.97588320477451,119.10651139462658,47.093527030638214,59.456317375084275,46.11803040898938,175.00646081308128,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,84.67719770166356
48,-156.995880281,21.0863072593,Molokai,254010054,-156.99588_21.08630,False,20345,789,318,flk_1886_Maui,62.59333333333333,0.0,0.0,30.480488286416836,37.7039292063919,119.10651139462658,46.79026025329273,59.12290905376033,40.43139942701372,160.69094187236033,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,83.64769637786479
49,-156.987381763,21.0770795421,Molokai,254011003,-156.98738_21.07707,False,22769,845,318,flk_1869_Maui,66.44333333333333,0.0,0.0,157.57490342096548,25.131389834727333,136.0573587708892,58.237299965223485,71.38753069893767,126.37962716046628,210.79489709953498,0.0,6.193806193806195,198.0,99.0,200.0,90.34667643185892
50,-156.987739172,21.0773995083,Molokai,254011005,-156.98773_21.07739,False,22769,845,318,flk_1869_Maui,66.44333333333333,0.0,0.0,141.65663579197386,27.820478259302668,136.0573587708892,57.694515874974776,70.82035099831509,126.37962716046628,217.95265656989545,0.0,6.193806193806195,198.0,99.0,200.0,89.86791753019712
51,-156.988551043,21.0773468225,Molokai,254011009,-156.98855_21.07734,False,22769,845,318,flk_1868_Maui,66.44333333333333,0.0,0.0,171.9546736294478,34.13595277781021,137.9301992946156,56.727258193894315,69.81645356675895,125.86133885544766,225.11041604025593,0.0,4.195804195804196,300.0,99.0,200.0,99.41169532582452
52,-156.988689052,21.0775381173,Molokai,254011010,-156.98868_21.07753,False,22769,845,318,flk_1868_Maui,66.44333333333333,0.0,0.0,157.30990415877065,36.194943870827316,137.9301992946156,56.50755716666082,69.58432886199363,125.43615630136699,228.68929577543616,0.0,4.195804195804196,300.0,99.0,200.0,98.75276819725391
53,-156.988815307,21.0778686697,Molokai,254011011,-156.98881_21.07786,False,22769,845,318,flk_1868_Maui,66.44333333333333,0.0,0.0,133.1987020921285,38.92977031222433,137.9301992946156,56.260865869363585,69.3217429472593,126.60806129700124,225.11041604025593,0.0,4.195804195804196,300.0,99.0,200.0,97.1332596921324
54,-157.104582365,21.1657183604,Molokai,252002025,-157.10458_21.16571,False,22034,779,295,flk_2439_Maui,26.932,0.0,0.0,8.47391365593218,12.545297946062574,81.0661919085108,29.36906058197275,19.024263692950242,21.765019656536857,24.69416185313902,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,42.42612965388478
55,-157.099027473,21.1644743365,Molokai,252002031,-157.09902_21.16447,False,22034,779,295,flk_2440_Maui,26.932,0.0,0.0,8.201855365390767,19.102787790172272,79.78436384920374,31.366179948230407,19.54640928198957,20.30862883747086,39.00960858079023,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,43.78492461109434
56,-157.104045444,21.1464587085,Molokai,252002058,-157.10404_21.14645,False,21097,779,295,flk_2065_Maui,26.932,0.0,0.0,5.706502462418276,17.915622143552078,88.25490093924475,30.283995296547168,20.11654207853951,25.834659891716232,10.378679018952953,0.0,0.1998001998001998,0.0,198.0,33.11338933423526,30.449072757667093
57,-157.070054225,21.1489309327,Molokai,252004009,-157.07005_21.14893,False,21717,779,295,flk_2068_Maui,60.725,0.0,0.0,6.524544706909584,36.241313359459696,75.33177192175715,49.71000278210439,23.557626104285692,17.198926439194253,21.115282117958788,0.0,0.1998001998001998,0.0,198.0,85.65856950026155,38.28418914211542
58,-157.071649842,21.1498180976,Molokai,252004010,-157.07164_21.14981,False,21717,779,295,flk_2067_Maui,26.932,0.0,0.0,6.612791405171217,54.26151580673404,76.485156219757,48.22866344296014,23.291834405709334,17.293499914627997,28.273005481784388,0.0,0.1998001998001998,0.0,198.0,85.65856950026155,37.68245575845372
59,-157.058350643,21.1750547692,Molokai,252017021,-157.05835_21.17505,False,21209,829,295,flk_2397_Maui,40.132,0.0,0.0,22.486788875341734,41.04838129492892,56.738913252846324,51.14153141932752,22.324201031960232,11.747629438069731,81.95594876374385,0.0,0.1998001998001998,198.0,198.0,16.10460575040177,49.325320001761355
60,-157.058946769,21.1762961812,Molokai,252017023,-157.05894_21.17629,False,21209,829,295,flk_2397_Maui,53.331999999999994,0.0,0.0,25.060385677637882,52.94914579868177,56.717322981346065,49.88415320272047,22.148138350781657,11.6515462573519,67.64042982302293,0.0,0.1998001998001998,198.0,198.0,16.10460575040177,50.112501869449645
61,-157.059350829,21.175277901,Molokai,252017024,-157.05935_21.17527,False,21209,829,295,flk_2397_Maui,53.331999999999994,0.0,0.0,22.83935894841562,64.83815007385087,56.738913252846324,50.23397595786704,22.21075352738077,11.745258378895238,74.79818929338339,0.0,0.1998001998001998,198.0,198.0,16.10460575040177,51.269400358856075
62,-157.059278126,21.175756612,Molokai,252017025,-157.05927_21.17575,False,21209,829,295,flk_2397_Maui,61.912,0.0,0.0,23.86523187735989,65.53675189530352,56.717322981346065,49.98515513010469,22.170748332602187,11.66368858641398,71.21930955820315,0.0,0.1998001998001998,198.0,198.0,16.10460575040177,51.69164095410236
63,-156.989014681,21.0779571645,Molokai,254011012,-156.98901_21.07795,False,22769,845,318,flk_1868_Maui,66.44333333333333,0.0,0.0,129.72422998660025,42.04739172779982,137.9301992946156,56.002397537285724,69.05036989126135,126.61144453946305,225.11041604025593,0.0,4.195804195804196,300.0,99.0,200.0,97.07437243642795
64,-156.988765712,21.0785699932,Molokai,254011013,-156.98876_21.07856,False,22769,845,318,flk_1878_Maui,55.44333333333333,0.0,0.0,97.1186921309715,40.721246835457904,137.9301992946156,56.10038804461581,69.14424081949797,127.24410517519584,221.53153630507572,0.0,2.1978021978021984,300.0,99.0,53.3534781784543,83.98566815433468
65,-156.98854563,21.0785632631,Molokai,254011014,-156.98854_21.07856,False,22769,845,318,flk_1878_Maui,55.44333333333333,0.0,0.0,95.7680080417222,37.77423354297933,137.9301992946156,56.358298210994484,69.41362997788725,127.54082150395232,214.37377683471524,0.0,2.1978021978021984,300.0,99.0,53.3534781784543,83.27690540776375
66,-156.997276066,21.0852688555,Molokai,254004005,-156.99727_21.08526,False,20345,789,318,flk_1886_Maui,62.59333333333333,0.0,0.0,37.322354409855954,31.92257977608682,127.34521359677295,46.04162073483839,58.297290925679704,50.78455816141463,353.9493643760471,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,97.73679921032031
67,-156.997387603,21.0847653817,Molokai,254004006,-156.99738_21.08476,False,20345,789,318,flk_1886_Maui,55.44333333333333,0.0,0.0,40.36426650475966,28.458033337489326,127.34521359677295,46.10156009864677,58.364344258195246,56.19094436462565,375.4223178283147,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,99.03237907752758
68,-156.997750829,21.0842126057,Molokai,254004008,-156.99775_21.08421,False,20345,789,318,flk_1886_Maui,62.59333333333333,0.0,0.0,45.033265347211284,25.863515213809233,127.34521359677295,45.978238087381115,58.22948220447293,62.70283650039708,375.4223178283147,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,100.06425833016456
69,-156.998017463,21.0840008134,Molokai,254004009,-156.99801_21.08400,False,20345,789,318,flk_1886_Maui,55.44333333333333,0.0,0.0,47.50397555625685,25.099392732894565,127.34521359677295,45.83249136438607,58.069040465424806,63.908542814437894,400.0,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,101.3998441802855
70,-156.998198052,21.0837156652,Molokai,254004010,-156.99819_21.08371,False,20345,789,318,flk_1886_Maui,62.59333333333333,0.0,0.0,50.643397826431084,23.926216982380886,127.34521359677295,45.77038682641985,58.00135898583566,67.03576685223372,400.0,0.0,2.1978021978021984,300.0,198.0,197.59787064297373,102.20742314961223
71,-157.081502551,21.1558988675,Molokai,252004105,-157.08150_21.15589,False,22794,779,295,flk_2440_Maui,50.0,0.0,0.0,7.35114626462105,195.6261172704327,76.15049883018906,40.49376389182231,21.72952043317253,18.87734104225547,39.00960858079023,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,57.45066878843004
72,-157.083498515,21.1544647145,Molokai,252004124,-157.08349_21.15446,False,22794,779,295,flk_2466_Maui,62.81333333333333,0.0,0.0,6.978244834356737,300.0,78.65625635942483,39.41465245129414,21.631836464890515,19.38904317805954,31.851885216964625,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,64.88381915676607
73,-157.115489188,21.1797584875,Molokai,252005014,-157.11548_21.17975,False,20371,829,295,flk_2466_Maui,26.932,0.0,0.0,15.955857800615114,80.77916138902447,82.12412460645592,25.222296577683704,17.50515334134786,22.791761144597054,13.957558754133185,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,46.51932994180164
74,-157.113536197,21.1803070282,Molokai,252005042,-157.11353_21.18030,False,20371,829,295,flk_2466_Maui,26.932,0.0,0.0,16.96120679191531,33.18194537395475,81.12597333333301,25.621242414933164,17.606647121920975,21.28430611421558,21.115282117958788,0.0,0.1998001998001998,198.0,198.0,16.322235313367038,43.75670925209326
75,-157.082033542,21.1842466353,Molokai,252006057,-157.08203_21.18424,False,23018,829,295,flk_2415_Maui,53.331999999999994,0.0,0.0,38.34675085473365,199.1103460242101,67.31412486882358,34.4482242148105,19.588483811169688,18.770163806686284,17.536438489313415,0.0,2.1978021978021984,198.0,99.0,16.788704164214575,50.962202562117604
76,-157.083591488,21.1845811314,Molokai,252006058,-157.08359_21.18458,False,23018,829,295,flk_2432_Maui,61.912,0.0,0.0,37.435488761528305,61.409552390883306,68.33714609781138,33.78430515225694,19.449300667139262,18.779179972533885,13.957558754133185,0.0,0.1998001998001998,198.0,99.0,16.788704164214575,41.9368690773534
77,-157.085432419,21.1810442246,Molokai,252006059,-157.08543_21.18104,False,22801,829,295,flk_2431_Maui,26.932,0.0,0.0,23.549113032052997,22.178621699831098,69.7328191415747,33.94030195358831,19.55947846771011,17.42153226433019,35.43072884561,0.0,0.1998001998001998,198.0,99.0,16.788704164214575,37.515539984580805
78,-157.065449614,21.1589220401,Molokai,252007068,-157.06544_21.15892,False,21334,779,295,flk_2445_Maui,26.932,0.0,0.0,9.042549650477653,25.668612673554154,66.34095214238985,52.71541667058539,23.172494307547364,14.73557783766892,21.115282117958788,0.0,0.1998001998001998,300.0,99.0,15.689663911023738,43.640823300733736
79,-156.954893588,21.0666291332,Molokai,254013010,-156.95489_21.06662,False,20152,845,318,flk_1830_Maui,55.44333333333333,0.0,0.0,311.7104104775861,19.092370995790603,140.52310852303177,218.43589914691577,193.00285779229932,125.19100516856507,132.05990399091849,0.0,0.1998001998001998,300.0,198.0,200.0,126.24391264188269
80,-156.955082892,21.0666486772,Molokai,254013011,-156.95508_21.06664,False,20152,845,318,flk_1830_Maui,55.44333333333333,99.0,0.0,317.2957966290209,19.590260191165484,140.52310852303177,215.3319430559248,191.19247898278525,124.4595976610787,107.00810691000545,0.0,0.1998001998001998,300.0,198.0,200.0,131.20296169907638
81,-156.955312557,21.0666643802,Molokai,254013012,-156.95531_21.06666,False,20152,845,318,flk_1830_Maui,55.44333333333333,0.0,0.0,325.1541989850062,20.20881208353653,140.52310852303177,211.6214477913792,189.0344095573466,124.4595976610787,107.00810691000545,0.0,0.1998001998001998,300.0,198.0,200.0,124.77685433630118
82,-156.955922554,21.0666887149,Molokai,254013015,-156.95592_21.06668,False,20152,845,318,flk_1830_Maui,77.44333333333333,0.0,0.0,317.47366222413063,21.92482849859833,140.52310852303177,202.21600205169284,183.51815106417894,123.75735678852011,74.79818929338339,0.0,0.1998001998001998,300.0,198.0,200.0,122.65696213177797
