,Uid,InSLR2030
0,-156.74678_21.15476,True
1,-156.83272_21.05990,True
2,-156.83282_21.05990,True
3,-156.85161_21.05797,True
4,-156.86385_21.05237,True
5,-156.86753_21.05187,True
6,-157.03809_21.09753,True
7,-157.25215_21.17288,True
8,-157.25225_21.17288,True
9,-157.26175_21.16380,True
10,-157.28756_21.14135,True
