,Uid,Track_ID
75,-157.08203_21.18424,295
76,-157.08359_21.18458,295
77,-157.08543_21.18104,295
78,-157.06544_21.15892,295
79,-156.95489_21.06662,318
80,-156.95508_21.06664,318
81,-156.95531_21.06666,318
82,-156.95592_21.06668,318
83,-156.95629_21.06669,318
84,-156.95462_21.06733,318
85,-156.95265_21.06691,318
86,-156.95364_21.06646,318
87,-157.28756_21.14135,295
88,-157.07443_21.15027,295
89,-157.06373_21.16454,295
90,-157.07261_21.16906,295
91,-157.07323_21.17329,295
92,-157.07480_21.17363,295
93,-157.07637_21.17397,295
94,-157.07803_21.17374,295
95,-157.07948_21.17452,295
96,-157.08099_21.17490,295
97,-157.08246_21.17534,295
98,-157.06868_21.17164,295
99,-157.06922_21.16945,295
100,-157.07747_21.17752,295
101,-157.07009_21.16708,295
102,-157.07035_21.16475,295
103,-157.07058_21.16381,295
104,-157.07134_21.16069,295
105,-157.07103_21.15953,295
106,-157.07140_21.15960,295
107,-157.07178_21.15969,295
108,-157.07216_21.15976,295
109,-157.07218_21.16387,295
110,-157.07375_21.16420,295
111,-157.07646_21.16490,295
112,-157.07593_21.16877,295
113,-157.07941_21.16132,295
114,-157.08003_21.16555,295
115,-157.08252_21.16217,295
116,-157.08066_21.16978,295
117,-157.08318_21.16622,295
118,-156.86999_21.05081,318
119,-156.87096_21.05074,318
120,-157.00100_21.08410,318
121,-157.00110_21.08394,318
122,-157.00130_21.08364,318
123,-157.00150_21.08333,318
124,-157.00160_21.08317,318
125,-157.00170_21.08302,318
126,-157.00180_21.08287,318
127,-157.00210_21.08241,318
128,-157.00220_21.08225,318
129,-157.00227_21.08189,318
130,-157.00318_21.08174,318
131,-157.00341_21.08185,318
132,-157.00309_21.08224,318
133,-157.09556_21.14667,295
134,-157.12755_21.14364,295
135,-157.11619_21.15212,295
136,-157.09711_21.16406,295
137,-157.10089_21.16492,295
138,-157.07593_21.15079,295
139,-157.07827_21.15148,295
140,-157.06701_21.15771,295
141,-157.06861_21.15797,295
142,-157.07200_21.15066,295
143,-157.07194_21.15851,295
144,-157.07360_21.15888,295
145,-157.07527_21.15923,295
146,-157.07867_21.15249,295
147,-157.08341_21.15778,295
148,-157.08080_21.15855,295
149,-157.08163_21.16030,295
150,-157.08261_21.16087,295
151,-157.09087_21.16281,295
152,-157.09301_21.16322,295
153,-157.09674_21.15794,295
154,-157.08416_21.16128,295
155,-157.08933_21.16006,295
156,-157.09575_21.15778,295
157,-157.08719_21.15855,295
158,-157.08086_21.15942,295
159,-157.08181_21.15376,295
160,-157.08184_21.15496,295
161,-156.95257_21.06707,318
162,-156.95249_21.06722,318
163,-156.95242_21.06738,318
164,-156.95232_21.06753,318
165,-156.95223_21.06776,318
166,-156.95193_21.06780,318
167,-156.95166_21.06782,318
168,-156.95161_21.06765,318
169,-156.95186_21.06738,318
170,-156.95204_21.06722,318
171,-156.95180_21.06721,318
172,-156.95155_21.06727,318
173,-156.95156_21.06707,318
174,-156.95165_21.06681,318
175,-156.95186_21.06677,318
176,-156.95207_21.06684,318
177,-156.95225_21.06609,318
178,-156.95207_21.06601,318
179,-156.95362_21.06737,318
180,-156.94586_21.07134,318
181,-156.93975_21.07173,318
182,-156.76197_21.09679,318
183,-156.76287_21.09747,318
184,-156.76363_21.09848,318
185,-157.00741_21.16127,295
186,-157.00769_21.16119,295
187,-157.05891_21.17517,295
188,-157.06179_21.17893,295
189,-157.06326_21.18022,295
190,-157.06483_21.18059,295
191,-157.05941_21.17631,295
192,-157.05985_21.17731,295
193,-157.06076_21.17765,295
194,-157.06090_21.17688,295
195,-157.06107_21.17648,295
196,-157.06031_21.17636,295
197,-157.05991_21.17547,295
198,-157.00697_21.16215,295
199,-157.00687_21.16186,295
200,-157.00669_21.16195,295
201,-157.00653_21.16204,295
202,-157.00676_21.16228,295
203,-157.00675_21.16256,295
204,-157.00607_21.16231,295
205,-157.00554_21.16218,295
206,-157.00556_21.16198,295
207,-157.00579_21.16191,295
208,-157.00597_21.16181,295
209,-156.97902_21.07264,318
210,-156.97856_21.07244,318
211,-156.97779_21.07208,318
212,-156.97743_21.07189,318
213,-156.98923_21.07688,318
214,-156.98888_21.07686,318
215,-157.06210_21.16463,295
216,-157.06519_21.16514,295
217,-157.06656_21.16647,295
218,-157.06882_21.16369,295
219,-157.04613_21.16245,295
220,-157.06121_21.17479,295
221,-157.06346_21.17201,295
222,-157.06472_21.17397,295
223,-157.06586_21.17588,295
224,-157.04328_21.16448,295
225,-157.00406_21.16160,295
226,-157.00311_21.16169,295
227,-157.00333_21.16198,295
228,-157.00368_21.16239,295
229,-157.00388_21.16229,295
230,-157.00425_21.16210,295
231,-157.00443_21.16201,295
232,-157.00631_21.16162,295
233,-157.00647_21.16153,295
234,-157.00520_21.16214,295
235,-157.00529_21.16230,295
236,-157.00547_21.16261,295
237,-157.00556_21.16277,295
238,-156.99814_21.08295,318
239,-157.00460_21.16186,295
240,-157.00488_21.16254,295
241,-157.00408_21.16278,295
242,-157.00419_21.16303,295
243,-157.00376_21.16340,295
244,-157.00434_21.16375,295
245,-157.00416_21.16344,295
246,-157.00483_21.16353,295
247,-157.00476_21.16333,295
248,-157.00469_21.16316,295
249,-157.00555_21.16355,295
250,-157.00567_21.16376,295
251,-157.00578_21.16396,295
252,-157.00556_21.16401,295
253,-157.00538_21.16370,295
254,-157.00522_21.16378,295
255,-157.00540_21.16409,295
256,-157.00491_21.16393,295
257,-157.00509_21.16424,295
258,-157.00481_21.16418,295
259,-157.00414_21.16427,295
260,-157.00435_21.16454,295
261,-157.00459_21.16481,295
262,-157.00489_21.16479,295
263,-157.00547_21.16464,295
264,-157.00592_21.16462,295
265,-157.00575_21.16438,295
266,-157.00603_21.16426,295
267,-157.00616_21.16454,295
268,-157.00505_21.16292,295
269,-157.05414_21.17199,295
270,-157.06280_21.16713,295
271,-157.06308_21.16722,295
272,-157.06338_21.16727,295
273,-157.06367_21.16735,295
274,-157.05438_21.17224,295
275,-157.05462_21.17249,295
276,-157.05489_21.17273,295
277,-157.05513_21.17299,295
278,-157.03023_21.09296,318
279,-157.03305_21.09458,318
280,-157.03387_21.09496,318
281,-157.07721_21.18321,295
282,-157.07877_21.18354,295
283,-157.07478_21.17968,295
284,-157.06762_21.17599,295
285,-157.07008_21.17262,295
286,-157.07129_21.17273,295
287,-157.07016_21.17654,295
288,-157.07045_21.17660,295
289,-157.07074_21.17666,295
290,-157.07104_21.17672,295
291,-157.07133_21.17679,295
292,-157.08469_21.16657,295
293,-157.08606_21.16793,295
294,-157.08786_21.16719,295
295,-157.08844_21.17135,295
296,-157.09097_21.16782,295
297,-157.09252_21.16821,295
298,-157.09504_21.16464,295
299,-157.07518_21.16508,295
300,-157.03453_21.09521,318
301,-157.02861_21.09604,318
302,-157.03177_21.09674,318
303,-157.03387_21.09658,318
304,-157.04190_21.09985,318
305,-157.04395_21.10145,318
306,-157.04702_21.10328,318
307,-157.04836_21.10315,318
308,-157.04870_21.10500,318
309,-157.04969_21.10587,318
310,-157.04145_21.10320,318
311,-157.04297_21.10333,318
312,-157.04397_21.10364,318
313,-157.04511_21.10404,318
314,-157.04587_21.10469,318
315,-157.04715_21.10509,318
316,-156.99801_21.08314,318
317,-156.99752_21.08390,318
318,-156.99739_21.08409,318
319,-156.99713_21.08446,318
320,-156.99701_21.08465,318
321,-156.99687_21.08485,318
322,-156.99658_21.08527,318
323,-156.99621_21.08582,318
324,-156.99862_21.08139,318
325,-156.99822_21.08195,318
326,-156.99810_21.08214,318
327,-156.99797_21.08233,318
328,-156.99784_21.08252,318
329,-156.99772_21.08271,318
330,-156.99747_21.08308,318
331,-156.99735_21.08327,318
332,-156.99704_21.08340,318
333,-156.99692_21.08357,318
334,-156.99669_21.08381,318
335,-156.99684_21.08402,318
336,-156.99671_21.08420,318
337,-156.99658_21.08439,318
338,-156.98834_21.07849,318
339,-156.98783_21.07813,318
340,-156.98773_21.07839,318
341,-156.98755_21.07805,318
342,-156.98738_21.07798,318
343,-156.98685_21.07802,318
344,-156.98655_21.07763,318
345,-156.98645_21.07850,318
346,-156.98667_21.07856,318
347,-156.98688_21.07864,318
348,-156.98735_21.07867,318
349,-157.00588_21.16273,295
350,-157.00612_21.16270,295
351,-157.00625_21.16290,295
352,-157.06633_21.18101,295
353,-157.06786_21.18123,295
354,-157.06942_21.18156,295
355,-157.07098_21.18190,295
356,-157.07255_21.18223,295
357,-157.07566_21.18292,295
358,-156.85161_21.05797,318
359,-156.87697_21.04899,318
360,-156.87755_21.04803,318
361,-156.87726_21.04898,318
362,-156.76117_21.09520,318
363,-156.76187_21.09609,318
364,-156.76199_21.09639,318
365,-156.98789_21.07911,318
366,-156.98706_21.07882,318
367,-157.00248_21.08288,318
368,-157.00237_21.08303,318
369,-157.00226_21.08318,318
370,-157.00215_21.08333,318
371,-157.00204_21.08347,318
372,-157.00193_21.08362,318
373,-157.00161_21.08407,318
374,-157.00138_21.08437,318
375,-157.00115_21.08468,318
376,-157.00103_21.08485,318
377,-157.00090_21.08503,318
378,-157.00076_21.08522,318
379,-157.00061_21.08541,318
380,-157.00046_21.08562,318
381,-157.00030_21.08585,318
382,-157.00013_21.08608,318
383,-156.95339_21.06640,318
384,-156.95436_21.06659,318
385,-156.95454_21.06661,318
386,-156.95471_21.06662,318
387,-156.79584_21.07375,318
388,-157.09732_21.16916,295
389,-157.09888_21.16950,295
390,-157.08724_21.16317,295
391,-157.08664_21.17198,295
392,-157.08726_21.17619,295
393,-156.76241_21.09543,318
394,-156.77030_21.09000,318
395,-156.77278_21.08783,318
396,-156.77363_21.08723,318
397,-156.77535_21.08943,318
398,-156.77466_21.08658,318
399,-156.79158_21.07644,318
400,-156.79130_21.07665,318
401,-156.78955_21.07762,318
402,-156.78581_21.08057,318
403,-156.79344_21.07649,318
404,-157.00011_21.16149,295
405,-157.00730_21.16189,295
406,-157.00744_21.16210,295
407,-157.00755_21.16234,295
408,-157.00739_21.16247,295
409,-157.00715_21.16255,295
410,-157.08975_21.17270,295
411,-157.09102_21.17271,295
412,-157.09193_21.17720,295
413,-157.09363_21.17756,295
414,-157.09675_21.17823,295
415,-157.09919_21.17482,295
416,-157.09778_21.18070,295
417,-157.10038_21.17677,295
418,-157.10051_21.18298,295
419,-157.10779_21.18060,295
420,-157.10935_21.18094,295
421,-157.11091_21.18127,295
422,-157.10076_21.16599,295
423,-157.10105_21.16606,295
424,-157.10134_21.16612,295
425,-157.10163_21.16618,295
426,-157.10192_21.16624,295
427,-157.10011_21.17367,295
428,-157.09982_21.17361,295
429,-157.09953_21.17355,295
430,-157.09895_21.17342,295
431,-157.10407_21.16835,295
432,-157.10525_21.17087,295
433,-157.10681_21.17120,295
434,-157.10837_21.17153,295
435,-157.10992_21.17187,295
436,-157.11139_21.17218,295
437,-157.11328_21.17635,295
438,-157.11397_21.17349,295
439,-156.97155_21.07065,318
440,-156.96346_21.06887,318
441,-156.96478_21.06915,318
442,-156.96024_21.06768,318
443,-156.75801_21.10079,318
444,-156.75281_21.10168,318
445,-156.75338_21.10124,318
446,-157.00697_21.16247,295
447,-156.98841_21.07668,318
448,-156.98821_21.07658,318
449,-156.98719_21.07612,318
450,-156.98801_21.07649,318
451,-156.97832_21.07236,318
452,-156.97811_21.07225,318
453,-156.98953_21.07709,318
454,-156.98861_21.07676,318
455,-156.98921_21.07709,318
456,-156.98747_21.07630,318
457,-156.98760_21.07619,318
458,-156.98250_21.07395,318
459,-156.98223_21.07383,318
460,-156.98197_21.07368,318
461,-156.98025_21.07313,318
462,-156.97987_21.07299,318
463,-157.01101_21.08273,318
464,-157.01126_21.08286,318
465,-157.01151_21.08300,318
466,-157.01206_21.08326,318
467,-157.01233_21.08334,318
468,-157.01263_21.08345,318
469,-157.01290_21.08353,318
470,-157.01242_21.08416,318
471,-157.01203_21.08385,318
472,-157.01178_21.08374,318
473,-157.01152_21.08362,318
474,-157.01126_21.08350,318
475,-157.01074_21.08326,318
476,-157.01049_21.08375,318
477,-157.01075_21.08388,318
478,-157.01101_21.08400,318
479,-157.01126_21.08412,318
480,-157.01152_21.08424,318
481,-157.01177_21.08436,318
482,-157.01230_21.08440,318
483,-157.01216_21.08467,318
484,-157.00911_21.08191,318
485,-157.00945_21.08203,318
486,-157.00970_21.08213,318
487,-157.00996_21.08225,318
488,-157.01021_21.08236,318
489,-157.01049_21.08251,318
490,-157.01075_21.08262,318
491,-157.01048_21.08314,318
492,-157.01022_21.08302,318
493,-157.00996_21.08290,318
494,-157.00970_21.08278,318
495,-157.00945_21.08266,318
496,-157.00919_21.08255,318
497,-157.00883_21.08237,318
498,-157.00856_21.08282,318
499,-157.00895_21.08300,318
500,-157.00921_21.08313,318
501,-157.00946_21.08325,318
502,-157.00971_21.08337,318
503,-157.00997_21.08350,318
504,-157.01022_21.08362,318
505,-156.99849_21.08352,318
506,-156.99829_21.08336,318
507,-156.99868_21.08323,318
508,-156.99886_21.08296,318
509,-156.79552_21.07381,318
510,-156.79419_21.07601,318
511,-156.79606_21.07158,318
512,-156.80277_21.07127,318
513,-156.79589_21.07464,318
514,-156.79631_21.07147,318
515,-156.80188_21.07240,318
516,-156.79894_21.07317,318
517,-156.79790_21.07365,318
518,-156.79687_21.07364,318
519,-156.80129_21.07051,318
520,-156.80416_21.06856,318
521,-156.81570_21.06772,318
522,-156.81191_21.06909,318
523,-156.80615_21.07114,318
524,-157.08974_21.18197,295
525,-157.08573_21.18110,295
526,-157.08944_21.18190,295
527,-157.08603_21.18117,295
528,-157.08633_21.18123,295
529,-157.08662_21.18131,295
530,-156.81677_21.06774,318
531,-156.81913_21.06789,318
532,-156.82418_21.06447,318
533,-157.08914_21.18184,295
534,-157.08884_21.18177,295
535,-157.08854_21.18171,295
536,-157.05218_21.16225,295
537,-157.05414_21.16241,295
538,-157.05584_21.16296,295
539,-157.05893_21.16416,295
540,-157.06051_21.16435,295
541,-157.04439_21.16764,295
542,-157.04822_21.16631,295
543,-157.04833_21.16978,295
544,-157.04908_21.17296,295
545,-157.05332_21.17131,295
546,-157.05252_21.17614,295
547,-157.05238_21.17824,295
548,-157.05504_21.17902,295
549,-157.05141_21.16901,295
550,-157.04883_21.17107,295
551,-157.05693_21.16391,295
552,-157.06987_21.15940,295
553,-157.06251_21.16710,295
554,-156.95460_21.07414,318
555,-156.95216_21.07581,318
556,-156.97114_21.07420,318
557,-156.97017_21.07985,318
558,-157.04770_21.10623,318
559,-157.02962_21.09637,318
560,-157.04635_21.10278,318
561,-157.04608_21.10267,318
562,-157.04583_21.10256,318
563,-157.04557_21.10244,318
564,-157.04597_21.10339,318
565,-157.04570_21.10329,318
566,-157.04545_21.10318,318
567,-157.04518_21.10306,318
568,-157.04488_21.10293,318
569,-157.04464_21.10283,318
570,-157.04413_21.10261,318
571,-157.04383_21.10248,318
572,-157.04358_21.10238,318
573,-157.04332_21.10227,318
574,-157.04308_21.10216,318
575,-157.03017_21.09661,318
576,-157.02930_21.09873,318
577,-157.04001_21.10254,318
578,-157.04677_21.10579,318
579,-157.04750_21.10254,318
580,-157.04660_21.10606,318
581,-157.04645_21.10637,318
582,-157.04719_21.10118,318
583,-157.04016_21.09616,318
584,-157.03982_21.09696,318
585,-157.04010_21.09697,318
586,-157.04035_21.09707,318
587,-157.04063_21.09715,318
588,-157.04093_21.09725,318
589,-157.04188_21.09765,318
590,-157.04052_21.09612,318
591,-157.03809_21.09753,318
592,-157.03582_21.10003,318
593,-157.03526_21.09955,318
594,-157.00020_21.08451,318
595,-156.99968_21.08148,318
596,-156.99986_21.08156,318
597,-157.00027_21.08333,318
598,-156.99951_21.08204,318
599,-157.00076_21.08209,318
600,-156.99868_21.08279,318
601,-156.99990_21.08364,318
602,-156.99902_21.08221,318
603,-156.99990_21.08390,318
604,-156.99847_21.08307,318
605,-157.00151_21.08258,318
606,-157.00160_21.08241,318
607,-157.00140_21.08227,318
608,-157.00167_21.08206,318
609,-157.00152_21.08197,318
610,-157.00115_21.08197,318
611,-157.05291_21.11069,318
612,-157.05337_21.13140,295
613,-157.05361_21.12899,295
614,-157.01722_21.15426,295
615,-157.01594_21.15427,295
616,-157.01490_21.15391,295
617,-157.01373_21.15409,295
618,-157.03017_21.17766,295
619,-157.01318_21.14995,318
620,-157.05153_21.10787,318
621,-157.08379_21.10696,318
622,-156.94407_21.06611,318
623,-156.95134_21.06563,318
624,-156.95038_21.06695,318
625,-156.94530_21.06399,318
626,-156.99674_21.07877,318
627,-157.03532_21.10127,318
628,-157.03601_21.09966,318
629,-157.01803_21.16028,295
630,-157.01516_21.15509,295
631,-157.01420_21.15524,295
632,-157.01370_21.15546,295
633,-157.01332_21.15578,295
634,-157.02095_21.16035,295
635,-157.01953_21.16052,295
636,-157.01181_21.16460,295
637,-157.05674_21.16611,295
638,-157.00672_21.16418,295
639,-157.00980_21.15840,295
640,-157.05498_21.16531,295
641,-157.05597_21.16574,295
642,-157.05613_21.16715,295
643,-157.05181_21.16436,295
644,-157.05167_21.16492,295
645,-157.05153_21.16549,295
646,-157.05146_21.16577,295
647,-157.05123_21.16661,295
648,-157.05105_21.16696,295
649,-157.05113_21.16732,295
650,-156.96368_21.06961,318
651,-156.99968_21.08112,318
652,-156.99468_21.07822,318
653,-156.99405_21.07814,318
654,-157.05592_21.16802,295
655,-157.05570_21.16889,295
656,-157.05542_21.16998,295
657,-157.05568_21.17138,295
658,-157.05483_21.17087,295
659,-157.05309_21.16934,295
660,-157.05360_21.16853,295
661,-157.05397_21.16705,295
662,-157.05416_21.16629,295
663,-157.05784_21.16642,295
664,-157.05865_21.16660,295
665,-157.05943_21.16680,295
666,-157.06032_21.16647,295
667,-157.05942_21.16846,295
668,-157.05914_21.16957,295
669,-157.05879_21.17096,295
670,-157.05852_21.17208,295
671,-157.05856_21.17350,295
672,-157.05781_21.17332,295
673,-157.05716_21.17278,295
674,-157.05642_21.17236,295
675,-157.05710_21.17112,295
676,-157.05761_21.16909,295
677,-157.05787_21.16805,295
678,-157.06102_21.16725,295
679,-157.06179_21.16743,295
680,-157.06107_21.16868,295
681,-157.06020_21.17020,295
682,-157.06047_21.17111,295
683,-157.06021_21.17219,295
684,-157.06020_21.17387,295
685,-157.05941_21.17370,295
686,-157.05893_21.17041,295
687,-157.05865_21.17153,295
688,-157.05178_21.16832,295
689,-157.06094_21.16922,295
690,-157.06006_21.16748,295
691,-157.05726_21.16548,295
692,-157.05711_21.16607,295
693,-157.05696_21.17007,295
694,-157.00466_21.16135,295
695,-157.00495_21.16122,295
696,-157.00549_21.16100,295
697,-157.00921_21.16030,295
698,-157.00850_21.16071,295
699,-157.00737_21.16095,295
700,-157.00787_21.16023,295
701,-157.00732_21.16045,295
702,-157.00521_21.16160,295
703,-157.00672_21.16086,295
704,-157.00763_21.16033,295
705,-157.00662_21.16062,295
706,-157.04886_21.16546,295
707,-157.04944_21.16545,295
708,-157.05002_21.16673,295
709,-157.04994_21.16620,295
710,-157.04985_21.16603,295
711,-157.05041_21.16600,295
712,-157.05066_21.16597,295
713,-157.00708_21.08155,318
714,-157.05083_21.16626,295
715,-157.05051_21.16631,295
716,-157.05055_21.16658,295
717,-157.05070_21.16699,295
718,-157.05049_21.16691,295
719,-157.05096_21.16554,295
720,-157.05310_21.16421,295
721,-157.05294_21.16487,295
722,-157.05286_21.16519,295
723,-157.05277_21.16551,295
724,-157.05253_21.16648,295
725,-157.05244_21.16681,295
726,-157.05233_21.16722,295
727,-157.05211_21.16806,295
728,-157.05260_21.16408,295
729,-157.05251_21.16443,295
730,-157.05243_21.16475,295
731,-157.05234_21.16507,295
732,-157.05226_21.16540,295
733,-157.05218_21.16572,295
734,-157.05210_21.16604,295
735,-157.05201_21.16637,295
736,-157.05193_21.16669,295
737,-157.05191_21.16708,295
738,-157.05165_21.16730,295
739,-156.75043_21.13161,318
740,-156.74406_21.14693,318
741,-156.95895_21.06726,318
742,-156.95723_21.06685,318
743,-156.95702_21.06678,318
744,-156.98756_21.07875,318
745,-156.98771_21.07889,318
746,-156.98794_21.07889,318
747,-156.98846_21.07757,318
748,-156.98828_21.07804,318
749,-156.99793_21.08438,318
750,-156.99855_21.08422,318
751,-156.99853_21.08458,318
752,-156.99834_21.08485,318
753,-156.99826_21.08511,318
754,-156.99801_21.08552,318
755,-156.99785_21.08578,318
756,-156.99775_21.08614,318
757,-156.99907_21.08500,318
758,-156.99951_21.08459,318
759,-157.00003_21.08480,318
760,-156.99969_21.08538,318
761,-156.99951_21.08567,318
762,-156.99934_21.08596,318
763,-156.99851_21.08685,318
764,-156.99782_21.08665,318
765,-156.99748_21.08656,318
766,-156.99721_21.08635,318
767,-156.99709_21.08656,318
768,-156.99679_21.08649,318
769,-156.99758_21.08496,318
770,-156.99818_21.08530,318
771,-156.99871_21.08399,318
772,-156.99780_21.08596,318
773,-156.99825_21.08559,318
774,-156.99853_21.08568,318
775,-156.99776_21.08467,318
776,-157.00132_21.08101,318
777,-157.00118_21.08098,318
778,-157.00106_21.08086,318
779,-157.00021_21.08062,318
780,-157.00220_21.08164,318
781,-157.00170_21.08168,318
782,-157.00141_21.08157,318
783,-157.00127_21.08158,318
784,-157.00098_21.08151,318
785,-157.00083_21.08148,318
786,-157.00069_21.08144,318
787,-157.00044_21.08139,318
788,-157.00003_21.08123,318
789,-156.96307_21.06845,318
790,-156.96425_21.06893,318
791,-156.96581_21.06936,318
792,-156.96632_21.06943,318
793,-156.96717_21.06980,318
794,-156.96738_21.06987,318
795,-156.96759_21.06996,318
796,-156.96784_21.07005,318
797,-156.96974_21.07047,318
798,-156.96997_21.07051,318
799,-156.97043_21.07056,318
800,-156.97063_21.07059,318
801,-156.97106_21.07062,318
802,-156.99962_21.08011,318
803,-156.99918_21.08005,318
804,-156.99904_21.08021,318
805,-156.99843_21.07981,318
806,-156.99795_21.08050,318
807,-156.99626_21.07979,318
808,-156.99587_21.07932,318
809,-156.99552_21.07919,318
810,-156.99528_21.07909,318
811,-156.99522_21.07951,318
812,-156.99500_21.07997,318
813,-156.99579_21.07974,318
814,-156.99846_21.08058,318
815,-156.98174_21.07726,318
816,-156.95647_21.08495,318
817,-156.99340_21.07803,318
818,-156.99247_21.07777,318
819,-156.99183_21.07759,318
820,-156.99148_21.07758,318
821,-156.99107_21.07754,318
822,-156.99062_21.07743,318
823,-156.99016_21.07729,318
824,-156.98979_21.07717,318
825,-156.98628_21.07653,318
826,-156.98576_21.07630,318
827,-156.98524_21.07607,318
828,-156.98472_21.07584,318
829,-156.98119_21.07335,318
830,-156.98059_21.07324,318
831,-156.99920_21.08236,318
832,-156.99926_21.08201,318
833,-156.99949_21.08143,318
834,-157.00035_21.08178,318
835,-156.99976_21.08268,318
836,-156.99958_21.08296,318
837,-156.99900_21.08353,318
838,-156.99930_21.08371,318
839,-156.99956_21.08387,318
840,-156.99974_21.08414,318
841,-156.99999_21.08350,318
842,-157.00000_21.08321,318
843,-157.00029_21.08299,318
844,-157.00047_21.08270,318
845,-157.00096_21.08225,318
846,-157.00090_21.08184,318
847,-157.00128_21.08248,318
848,-157.00125_21.08277,318
849,-157.00108_21.08306,318
850,-157.00064_21.08378,318
851,-156.78131_21.08396,318
852,-156.78033_21.08577,318
853,-156.77076_21.08973,318
854,-156.77526_21.08830,318
855,-156.77555_21.08872,318
856,-156.77115_21.08855,318
857,-156.77363_21.08627,318
858,-156.77925_21.08441,318
859,-156.82654_21.06278,318
860,-156.82679_21.06266,318
861,-156.82732_21.06204,318
862,-156.82823_21.06556,318
863,-156.82436_21.06436,318
864,-156.82459_21.06417,318
865,-156.82483_21.06419,318
866,-156.82497_21.06443,318
867,-156.82506_21.06466,318
868,-156.82476_21.06462,318
869,-156.82484_21.06481,318
870,-156.82466_21.06493,318
871,-156.82449_21.06477,318
872,-156.82442_21.06509,318
873,-156.82431_21.06489,318
874,-156.82423_21.06521,318
875,-156.82407_21.06505,318
876,-156.82399_21.06539,318
877,-156.82392_21.06519,318
878,-156.82378_21.06552,318
879,-156.96624_21.07800,318
880,-156.82364_21.06531,318
881,-157.03540_21.09861,318
882,-157.03562_21.10168,318
883,-156.99877_21.08200,318
884,-156.99864_21.08220,318
885,-156.99839_21.08257,318
886,-156.98870_21.07881,318
887,-156.93544_21.06899,318
888,-156.94107_21.06730,318
889,-156.94365_21.06874,318
890,-156.95900_21.06897,318
891,-156.96197_21.07107,318
892,-156.95973_21.07109,318
893,-156.96866_21.07170,318
894,-156.95649_21.06670,318
895,-156.91193_21.05762,318
896,-156.91103_21.05740,318
897,-156.87937_21.04852,318
898,-156.88181_21.05436,318
899,-156.83282_21.05990,318
900,-156.82926_21.06196,318
901,-156.83022_21.06174,318
902,-156.82946_21.06325,318
903,-156.82936_21.06316,318
904,-156.83011_21.06311,318
905,-156.83435_21.05995,318
906,-156.83406_21.06138,318
907,-156.83353_21.06139,318
908,-156.83218_21.06284,318
909,-156.83431_21.06270,318
910,-156.77553_21.08477,318
911,-156.77942_21.08554,318
912,-156.77884_21.08481,318
913,-156.77127_21.08811,318
914,-156.79577_21.09391,318
915,-156.78673_21.08673,318
916,-157.02108_21.15203,295
917,-156.75997_21.09642,318
918,-157.03537_21.10404,318
919,-157.03355_21.10447,318
920,-156.83348_21.05817,318
921,-156.83428_21.05743,318
922,-156.83478_21.05724,318
923,-156.79791_21.07324,318
924,-156.83592_21.05691,318
925,-156.83521_21.05665,318
926,-156.83572_21.05744,318
927,-156.83468_21.05801,318
928,-156.83428_21.05772,318
929,-156.83346_21.05925,318
930,-156.83517_21.05610,318
