,Uid,Elevation_m
753,-156.99826_21.08511,52.4668999
754,-156.99801_21.08552,54.9805984
755,-156.99785_21.08578,58.1040001
756,-156.99775_21.08614,62.2729988
757,-156.99907_21.08500,49.7942009
758,-156.99951_21.08459,45.5507011
759,-157.00003_21.08480,44.5784988
760,-156.99969_21.08538,51.0037003
761,-156.99951_21.08567,52.9852982
762,-156.99934_21.08596,54.9898987
763,-156.99851_21.08685,64.9829025
764,-156.99782_21.08665,66.5269012
765,-156.99748_21.08656,69.4355011
766,-156.99721_21.08635,67.8585968
767,-156.99709_21.08656,69.7970963
768,-156.99679_21.08649,67.8722
769,-156.99758_21.08496,49.9258003
770,-156.99818_21.08530,53.4408989
771,-156.99871_21.08399,42.8911018
772,-156.99780_21.08596,60.1433983
773,-156.99825_21.08559,55.4404984
774,-156.99853_21.08568,55.0098991
775,-156.99776_21.08467,48.9238014
776,-157.00132_21.08101,6.4373899
777,-157.00118_21.08098,6.4265599
778,-157.00106_21.08086,6.5560398
779,-157.00021_21.08062,7.32585
780,-157.00220_21.08164,6.5012498
781,-157.00170_21.08168,9.2067404
782,-157.00141_21.08157,9.5715504
783,-157.00127_21.08158,9.6916399
784,-157.00098_21.08151,7.5508299
785,-157.00083_21.08148,6.5195599
786,-157.00069_21.08144,6.4870901
787,-157.00044_21.08139,8.9961996
788,-157.00003_21.08123,10.7058001
789,-156.96307_21.06845,20.0
790,-156.96425_21.06893,20.0
791,-156.96581_21.06936,20.0
792,-156.96632_21.06943,20.0
793,-156.96717_21.06980,20.0
794,-156.96738_21.06987,20.0
795,-156.96759_21.06996,20.0
796,-156.96784_21.07005,20.0
797,-156.96974_21.07047,20.0
798,-156.96997_21.07051,20.0
799,-156.97043_21.07056,20.0
800,-156.97063_21.07059,20.0
801,-156.97106_21.07062,20.0
802,-156.99962_21.08011,8.9243603
803,-156.99918_21.08005,8.9368601
804,-156.99904_21.08021,9.1240597
805,-156.99843_21.07981,9.7438898
806,-156.99795_21.08050,11.4823999
807,-156.99626_21.07979,14.2138996
808,-156.99587_21.07932,15.1168003
809,-156.99552_21.07919,15.9898005
810,-156.99528_21.07909,16.1928005
811,-156.99522_21.07951,17.0750008
812,-156.99500_21.07997,17.4032993
813,-156.99579_21.07974,15.2834997
814,-156.99846_21.08058,10.2054996
815,-156.98174_21.07726,34.7164001
816,-156.95647_21.08495,254.9170074
817,-156.99340_21.07803,17.9104004
818,-156.99247_21.07777,19.0
819,-156.99183_21.07759,19.0
820,-156.99148_21.07758,19.0
821,-156.99107_21.07754,19.0
822,-156.99062_21.07743,18.9979992
823,-156.99016_21.07729,19.0
824,-156.98979_21.07717,19.0
825,-156.98628_21.07653,20.0
826,-156.98576_21.07630,20.0
827,-156.98524_21.07607,20.0
828,-156.98472_21.07584,20.0
829,-156.98119_21.07335,20.0
830,-156.98059_21.07324,20.0
831,-156.99920_21.08236,24.0368004
832,-156.99926_21.08201,19.9419994
833,-156.99949_21.08143,13.5727997
834,-157.00035_21.08178,11.9757996
835,-156.99976_21.08268,22.4748993
836,-156.99958_21.08296,27.9314003
837,-156.99900_21.08353,37.4471016
838,-156.99930_21.08371,37.4303017
839,-156.99956_21.08387,38.3953018
840,-156.99974_21.08414,40.5180016
841,-156.99999_21.08350,31.8505001
842,-157.00000_21.08321,28.7460995
843,-157.00029_21.08299,28.8518009
844,-157.00047_21.08270,24.1751995
845,-157.00096_21.08225,21.4426994
846,-157.00090_21.08184,11.9130001
847,-157.00128_21.08248,23.7600002
848,-157.00125_21.08277,27.8980007
849,-157.00108_21.08306,30.9925003
850,-157.00064_21.08378,35.0007019
851,-156.78131_21.08396,11.5404997
852,-156.78033_21.08577,13.0170002
853,-156.77076_21.08973,9.0
854,-156.77526_21.08830,12.7180996
855,-156.77555_21.08872,14.0014
856,-156.77115_21.08855,13.9667997
857,-156.77363_21.08627,17.0149002
858,-156.77925_21.08441,13.0398998
859,-156.82654_21.06278,13.0094004
860,-156.82679_21.06266,12.9303999
861,-156.82732_21.06204,9.9686899
862,-156.82823_21.06556,34.6811981
863,-156.82436_21.06436,7.0293598
864,-156.82459_21.06417,7.1145701
865,-156.82483_21.06419,8.0641403
866,-156.82497_21.06443,9.9311895
867,-156.82506_21.06466,11.9183998
868,-156.82476_21.06462,9.8997602
869,-156.82484_21.06481,10.0980997
870,-156.82466_21.06493,10.2004004
871,-156.82449_21.06477,8.0219698
872,-156.82442_21.06509,8.7695904
873,-156.82431_21.06489,8.4266701
874,-156.82423_21.06521,8.0814695
875,-156.82407_21.06505,8.0344
876,-156.82399_21.06539,8.5302496
877,-156.82392_21.06519,8.0309601
878,-156.82378_21.06552,7.8903699
879,-156.96624_21.07800,127.7080002
880,-156.82364_21.06531,7.7480998
881,-157.03540_21.09861,10.0021
882,-157.03562_21.10168,22.8595009
883,-156.99877_21.08200,19.0412998
884,-156.99864_21.08220,20.1170006
885,-156.99839_21.08257,26.2714996
886,-156.98870_21.07881,20.3873997
887,-156.93544_21.06899,86.2129974
888,-156.94107_21.06730,17.2805996
889,-156.94365_21.06874,31.4724007
890,-156.95900_21.06897,20.0
891,-156.96197_21.07107,20.4106998
892,-156.95973_21.07109,36.2150002
893,-156.96866_21.07170,23.0238991
894,-156.95649_21.06670,20.0
895,-156.91193_21.05762,13.0234003
896,-156.91103_21.05740,14.8170004
897,-156.87937_21.04852,8.0
898,-156.88181_21.05436,14.0257998
899,-156.83282_21.05990,4.5375099
900,-156.82926_21.06196,8.8422499
901,-156.83022_21.06174,7.6034398
902,-156.82946_21.06325,11.1292
903,-156.82936_21.06316,12.8618002
904,-156.83011_21.06311,7.9946799
905,-156.83435_21.05995,12.6610003
906,-156.83406_21.06138,19.7427006
907,-156.83353_21.06139,15.9903002
908,-156.83218_21.06284,8.0
909,-156.83431_21.06270,26.8939991
910,-156.77553_21.08477,15.2923002
911,-156.77942_21.08554,11.1141005
912,-156.77884_21.08481,11.7578001
913,-156.77127_21.08811,14.9927998
914,-156.79577_21.09391,369.7709961
915,-156.78673_21.08673,135.2810059
916,-157.02108_21.15203,356.7080078
917,-156.75997_21.09642,15.4568996
918,-157.03537_21.10404,27.1261005
919,-157.03355_21.10447,35.2154999
920,-156.83348_21.05817,6.41291
921,-156.83428_21.05743,11.9043999
922,-156.83478_21.05724,13.0108995
923,-156.79791_21.07324,13.0
924,-156.83592_21.05691,12.3718996
925,-156.83521_21.05665,13.9821997
926,-156.83572_21.05744,9.8532801
927,-156.83468_21.05801,8.2415895
928,-156.83428_21.05772,11.0094004
929,-156.83346_21.05925,7.0
930,-156.83517_21.05610,10.9357996
931,-156.83429_21.05851,7.0369902
932,-156.83413_21.05861,7.1217599
933,-156.83560_21.05709,12.0184002
934,-156.87769_21.05513,17.8453999
935,-156.87784_21.05506,17.9811001
936,-156.86385_21.05237,0.949632
937,-156.86770_21.05406,8.7804499
938,-156.87210_21.05260,7.9909902
939,-156.87376_21.05151,11.3142004
940,-156.87401_21.05152,9.8828201
941,-156.87428_21.05149,8.3433504
942,-156.87754_21.04718,7.7410202
943,-156.86732_21.05414,7.9941902
944,-156.86697_21.05428,8.0277901
945,-156.87024_21.05222,5.6848602
946,-156.86753_21.05187,3.0
947,-156.76151_21.09647,15.0324001
948,-156.76128_21.09991,25.0482006
949,-156.76061_21.09769,11.5458002
950,-156.75922_21.09619,13.967
951,-156.75816_21.09690,11.9581003
952,-156.75778_21.09714,12.4155998
953,-156.75732_21.09758,13.0183001
954,-156.75753_21.09739,13.0508003
955,-156.75631_21.09844,12.9202003
956,-156.75642_21.09834,12.8485003
957,-156.75699_21.09861,8.9878397
958,-156.83557_21.05680,13.2093
959,-156.84625_21.06354,87.8039017
960,-156.84255_21.05923,17.8733997
961,-156.84298_21.05842,7.5749998
962,-156.84317_21.05653,12.0010996
963,-156.84209_21.05558,13.0134001
964,-156.84100_21.05574,15.0002003
965,-156.84102_21.05687,8.5524998
966,-156.84090_21.05953,20.2346992
967,-156.83968_21.05599,14.0206003
968,-156.83658_21.05680,11.7845001
969,-156.84142_21.05490,15.7181997
970,-156.84254_21.05839,7.0
971,-156.84924_21.05773,6.3141098
972,-156.87246_21.05419,10.3807001
973,-156.87446_21.05543,11.3795996
974,-156.87501_21.05579,15.8387003
975,-156.87597_21.05560,18.3197994
976,-156.87612_21.05554,18.2689991
977,-156.87644_21.05548,18.1853008
978,-156.87683_21.05543,18.1037998
979,-156.80976_21.07162,33.2340012
980,-156.79221_21.07581,9.6767702
981,-156.75605_21.09864,11.7519999
982,-156.76194_21.09547,8.9899502
983,-156.76289_21.09567,25.5217991
984,-156.78576_21.08215,11.0559998
985,-156.78391_21.08285,13.1267004
986,-156.78247_21.08440,14.9180002
987,-156.78812_21.07860,9.3641701
988,-156.78225_21.08353,11.0
989,-156.79083_21.07754,8.9869404
990,-156.79450_21.07283,18.0
991,-156.79519_21.07271,18.0056992
992,-156.79556_21.07301,15.5787001
993,-156.79582_21.07203,18.8458004
994,-156.79629_21.07283,16.0011005
995,-156.80970_21.06999,12.0
996,-156.81078_21.06951,12.0
997,-156.81143_21.06938,12.2365999
998,-156.80378_21.06925,16.0
999,-156.80431_21.06894,16.9988003
1000,-156.81286_21.06899,12.0
1001,-156.81993_21.06486,
1002,-156.82321_21.06349,6.0254598
1003,-156.82563_21.06120,
1004,-156.82305_21.06368,6.29667
1005,-156.82474_21.06367,6.8859301
1006,-156.82464_21.06374,5.9904199
1007,-156.84465_21.05541,14.2967997
1008,-156.82774_21.06521,30.5382996
1009,-156.82759_21.06180,7.80546
1010,-156.82664_21.06246,10.8332996
1011,-156.82349_21.06514,7.8647399
1012,-156.82344_21.06493,7.9679999
1013,-156.82368_21.06479,8.6500301
1014,-156.82389_21.06467,7.5653501
1015,-156.75120_21.10822,101.1350021
1016,-156.74635_21.10810,38.5881004
1017,-156.74631_21.10668,11.9889002
1018,-156.74298_21.11116,10.1712999
1019,-156.74345_21.11100,
1020,-156.74516_21.11107,9.0019503
1021,-156.74624_21.11182,10.2234001
1022,-156.74505_21.11221,35.6563988
1023,-156.74184_21.11192,32.9550018
1024,-156.74602_21.11277,31.0294991
1025,-157.06475_21.15857,194.7279968
1026,-157.05774_21.17020,233.3869934
1027,-157.07494_21.17926,162.8609924
1028,-157.07508_21.17866,161.2510071
1029,-157.09508_21.17833,151.7590027
1030,-157.09613_21.17405,154.8970032
1031,-157.10656_21.15182,118.0
1032,-157.11225_21.16589,121.0
1033,-156.82251_21.06446,8.8572798
1034,-157.03969_21.09892,8.9919596
1035,-157.04062_21.09970,9.0028496
1036,-157.03703_21.10359,19.7982006
1037,-156.74036_21.11454,10.0
1038,-156.74299_21.11151,17.0312004
1039,-156.86385_21.07320,436.0809937
1040,-156.74165_21.11497,21.9803009
1041,-156.73776_21.14266,229.227005
1042,-156.74678_21.15476,11.6733999
1043,-157.11558_21.16664,118.0
1044,-157.08272_21.15407,144.7380066
1045,-157.08008_21.15401,149.0189972
1046,-157.08029_21.15301,147.052002
1047,-157.04975_21.16044,230.5480042
1048,-157.09653_21.16566,160.0
1049,-157.08320_21.17928,162.0
1050,-157.09952_21.18213,124.0709991
1051,-156.78201_21.08369,11.0
1052,-156.79166_21.07992,43.1747017
1053,-156.80936_21.06865,12.0
1054,-157.03914_21.10090,12.0077
1055,-157.03828_21.10091,13.9603004
1056,-157.03710_21.09969,12.3036003
1057,-157.03746_21.10065,16.0007
1058,-157.03774_21.10006,12.9555998
1059,-157.03316_21.10436,38.6183014
1060,-157.03231_21.10347,38.8493996
1061,-157.03193_21.10285,39.0353012
1062,-157.03188_21.10249,38.8135986
1063,-157.03230_21.10121,30.9811001
1064,-157.03345_21.10023,22.3402004
1065,-157.03310_21.10184,32.0345993
1066,-157.03300_21.10251,33.3356018
1067,-157.03783_21.10322,16.9871006
1068,-157.03918_21.10312,10.3571997
1069,-157.25215_21.17288,5.00244
1070,-157.27062_21.15325,37.0206985
1071,-157.26650_21.15993,23.3658009
1072,-156.98632_21.07789,19.9981003
1073,-157.10448_21.16571,130.029007
1074,-157.07154_21.14981,163.9519958
1075,-157.07433_21.15027,162.0050049
1076,-157.06363_21.16454,200.0220032
1077,-157.07470_21.17363,180.0010071
1078,-157.07627_21.17397,185.022995
1079,-157.07793_21.17374,184.0149994
1080,-157.08089_21.17490,178.0700073
1081,-157.08236_21.17534,172.0
1082,-157.07583_21.16877,180.0
1083,-157.08308_21.16622,173.0
1084,-157.09546_21.14667,112.0090027
1085,-157.09565_21.15778,139.0549927
1086,-157.06316_21.18022,231.6829987
1087,-156.98878_21.07686,20.0
1088,-157.06646_21.16647,200.0
1089,-157.06111_21.17479,231.0740051
1090,-157.04318_21.16448,280.4389954
1091,-157.06270_21.16713,207.0
1092,-157.06998_21.17262,189.4519958
1093,-157.08596_21.16793,175.6900024
1094,-157.07508_21.16508,184.2109985
1095,-157.03377_21.09658,6.0
1096,-157.04287_21.10333,7.0
1097,-156.99729_21.08409,41.7206993
1098,-156.99703_21.08446,45.8209991
1099,-157.07088_21.18190,180.2319946
1100,-156.87745_21.04803,8.0
1101,-156.79574_21.07375,13.0
1102,-157.09722_21.16916,161.9779968
1103,-157.08716_21.17619,172.0149994
1104,-156.77020_21.09000,9.0
1105,-157.11081_21.18127,130.0
1106,-156.97145_21.07065,20.0
1107,-156.75328_21.10124,6.9786501
1108,-156.98851_21.07676,19.941
1109,-157.00986_21.08225,7.9539499
1110,-157.05404_21.16241,230.9989929
1111,-157.06041_21.16435,208.9889984
1112,-157.05322_21.17131,253.4400024
1113,-156.97007_21.07985,121.9089966
1114,-156.99976_21.08156,14.0232
1115,-157.05281_21.11069,21.6511002
1116,-157.03007_21.17766,356.0159912
1117,-157.01308_21.14995,358.0190125
1118,-157.08369_21.10696,10.0
1119,-156.94397_21.06611,12.9921999
1120,-156.95028_21.06695,20.0
1121,-157.01322_21.15578,436.3999939
1122,-157.02085_21.16035,376.3569946
1123,-156.96358_21.06961,20.0
1124,-157.05473_21.17087,245.9660034
1125,-157.05387_21.16705,231.0050049
1126,-157.05855_21.16660,218.3939972
1127,-157.05932_21.16846,210.2189941
1128,-157.00456_21.16135,484.2409973
1129,-157.00662_21.16086,452.9989929
1130,-156.99843_21.08458,48.4413986
1131,-156.99941_21.08459,45.6082001
1132,-156.99993_21.08480,44.8198013
1133,-156.99941_21.08567,53.0433998
1134,-157.00073_21.08148,6.4870901
1135,-156.96622_21.06943,20.0
1136,-156.99237_21.07777,19.0
1137,-156.99173_21.07759,19.0
1138,-156.99138_21.07758,19.0
1139,-156.98109_21.07335,20.0
1140,-157.00019_21.08299,26.0496006
1141,-156.83272_21.05990,2.2841599
1142,-156.83001_21.06311,8.0626602
1143,-156.77932_21.08554,11.8606005
1144,-156.87774_21.05506,17.8386002
1145,-156.86760_21.05406,8.1740398
1146,-156.87200_21.05260,7.1536398
1147,-156.84307_21.05653,11.9637003
1148,-156.87587_21.05560,18.2968006
1149,-156.79440_21.07283,18.0
1150,-156.79619_21.07283,16.0
1151,-156.81983_21.06486,
1152,-156.82295_21.06368,5.0349498
1153,-156.82654_21.06246,10.1248999
1154,-156.75110_21.10822,99.8395004
1155,-157.05764_21.17020,233.6199951
1156,-157.11215_21.16589,120.9690018
1157,-156.74155_21.11497,21.9230003
1158,-156.78191_21.08369,11.0
1159,-157.00425_21.16454,464.3779907
1160,-157.00445_21.16454,464.0280151
1161,-157.04692_21.10328,7.0
1162,-157.04712_21.10328,7.0
1163,-157.10515_21.17087,153.0010071
1164,-157.10535_21.17087,153.029007
1165,-157.11129_21.17218,137.2709961
1166,-157.11149_21.17218,135.5379944
1167,-156.98164_21.07726,34.8739014
1168,-156.98184_21.07726,33.8501015
1169,-156.82749_21.06180,7.3048
1170,-156.82769_21.06180,7.75916
1171,-156.73766_21.14266,227.6040039
1172,-156.73786_21.14266,230.5200043
1173,-156.73776_21.14276,230.3419952
1174,-157.01793_21.16028,411.4179993
1175,-157.01813_21.16028,407.9840088
1176,-157.01803_21.16038,408.3819885
1177,-157.01803_21.16018,411.4129944
1178,-157.01793_21.16038,410.5480042
1179,-157.01793_21.16018,412.1929932
1180,-157.01813_21.16038,404.7260132
1181,-157.01813_21.16018,410.6900024
1182,-156.99964_21.07987,8.7687502
1183,-156.99957_21.07999,8.4302797
1184,-156.99953_21.08009,8.8508701
1185,-156.99946_21.08021,8.8591404
1186,-156.99943_21.08034,8.9061298
1187,-156.99954_21.08044,8.2352896
1188,-156.99969_21.08039,8.3227797
1189,-156.99976_21.08027,8.408
1190,-156.99982_21.08015,8.3483801
1191,-156.99991_21.08003,8.1760702
1192,-157.00953_21.15913,434.6430054
1193,-157.00970_21.15900,432.6669922
1194,-157.00983_21.15883,430.9379883
1195,-157.00994_21.15866,430.3160095
1196,-157.01014_21.15851,430.0979919
1197,-157.01039_21.15823,429.1659851
1198,-157.01023_21.15818,428.1860046
1199,-157.01002_21.15810,425.9970093
1200,-157.00982_21.15803,423.9230042
1201,-157.00961_21.15795,422.2550049
1202,-157.00961_21.15847,425.7139893
1203,-157.00950_21.15865,428.4570007
1204,-157.24228_21.18518,30.0
1205,-157.24245_21.18519,30.0377998
1206,-157.24257_21.18534,31.0014
1207,-157.24270_21.18541,31.0004997
1208,-157.24288_21.18546,30.3920994
1209,-157.24307_21.18549,30.0228004
1210,-157.24339_21.18526,26.9514999
1211,-157.24357_21.18539,26.9918003
1212,-157.24373_21.18540,25.9218998
1213,-157.24402_21.18545,25.0527
1214,-157.24401_21.18582,25.7665997
1215,-157.24415_21.18595,25.7959003
1216,-157.24428_21.18603,24.0534992
1217,-157.24314_21.18592,30.4125996
1218,-157.24331_21.18597,29.4722996
1219,-157.24354_21.18602,28.0074997
1220,-157.24360_21.18615,28.0091
1221,-157.24353_21.18636,27.9673996
1222,-157.24345_21.18658,26.7658005
1223,-157.24331_21.18661,26.2105999
1224,-157.24323_21.18671,24.7297993
1225,-157.24376_21.18721,22.3309002
1226,-157.24390_21.18736,21.0240002
1227,-157.24406_21.18732,21.4839001
1228,-157.24419_21.18728,22.6114006
1229,-157.24411_21.18683,24.0041008
1230,-157.24402_21.18668,24.4801998
1231,-157.24393_21.18657,25.5186996
1232,-157.24441_21.18725,22.7513008
1233,-157.24457_21.18727,22.5247002
1234,-157.24488_21.18542,20.9836998
1235,-157.24528_21.18555,19.9899006
1236,-157.24556_21.18543,17.8852005
1237,-157.24583_21.18529,14.4497995
1238,-157.24604_21.18507,11.7579002
1239,-157.24606_21.18551,12.6841002
1240,-157.24618_21.18589,12.6813002
1241,-157.24620_21.18605,12.6522999
1242,-157.24640_21.18651,12.5886002
1243,-157.24568_21.18646,17.3535004
1244,-157.24540_21.18644,19.3169994
1245,-157.24518_21.18612,21.0025997
1246,-157.24513_21.18581,20.9762001
1247,-157.24551_21.18667,18.9845009
1248,-157.24543_21.18694,18.9680996
1249,-157.24563_21.18727,18.2982006
1250,-157.24588_21.18741,16.9708996
1251,-157.24618_21.18743,15.9998999
1252,-157.24656_21.18743,13.9799004
1253,-157.24670_21.18678,11.9692001
1254,-157.24720_21.18703,11.0724001
1255,-157.24745_21.18729,10.9457998
1256,-157.24761_21.18750,10.9338999
1257,-157.24700_21.18833,11.0063
1258,-157.24668_21.18827,11.8814001
1259,-157.24640_21.18819,12.9765997
1260,-157.24608_21.18819,13.9879999
1261,-157.24574_21.18831,14.3276997
1262,-157.24573_21.18863,11.4013004
1263,-157.24586_21.18897,9.9999199
1264,-157.24624_21.18894,11.0148001
1265,-157.24647_21.18889,10.9905996
1266,-157.24497_21.19040,19.9545994
1267,-157.24511_21.19016,17.5578995
1268,-157.24527_21.18996,12.5109997
1269,-157.24557_21.19001,12.9442997
1270,-157.24604_21.18990,8.8743896
1271,-157.24574_21.19052,14.1211996
1272,-157.24564_21.19118,17.0307007
1273,-157.24606_21.19119,14.2454996
1274,-157.24666_21.19105,10.2116003
1275,-157.24700_21.19098,8.4053698
1276,-157.24714_21.19077,8.5168695
1277,-157.24704_21.19050,9.4572496
1278,-157.24672_21.19041,11.0417995
1279,-157.24683_21.19016,9.3647499
