,Uid,OSDS_Density_perAcre
290,-157.01594_21.15427,0.07929560542110001
291,-157.01490_21.15391,0.0892075523734
292,-157.01373_21.15409,0.0892075523734
293,-157.03017_21.17766,0.0198239013553
294,-157.01318_21.14995,0.0198239013553
295,-157.01803_21.16028,0.11894340813200001
296,-157.01516_21.15509,0.0892075523734
297,-157.01420_21.15524,0.0892075523734
298,-157.01370_21.15546,0.07929560542110001
299,-157.01332_21.15578,0.07929560542110001
300,-157.02095_21.16035,0.11894340813200001
301,-157.01953_21.16052,0.11894340813200001
302,-157.01181_21.16460,0.00991195067763
303,-157.05674_21.16611,0.18832705915
304,-157.00672_21.16418,0.594717025757
305,-157.00980_21.15840,0.18832705915
306,-157.05498_21.16531,0.36674216389700004
307,-157.05597_21.16574,0.208150953054
308,-157.05613_21.16715,0.208150953054
309,-157.05181_21.16436,0.426213860512
310,-157.05167_21.16492,0.446037769318
311,-157.05153_21.16549,0.43612581491499997
312,-157.05146_21.16577,0.43612581491499997
313,-157.05123_21.16661,0.46586167812299994
314,-157.05105_21.16696,0.446037769318
315,-157.05113_21.16732,0.446037769318
316,-157.05592_21.16802,0.247798755765
317,-157.05570_21.16889,0.21806290745700002
318,-157.05542_21.16998,0.247798755765
319,-157.05568_21.17138,0.23788681626299998
320,-157.05483_21.17087,0.21806290745700002
321,-157.05309_21.16934,0.247798755765
322,-157.05360_21.16853,0.29735851287799997
323,-157.05397_21.16705,0.36674216389700004
324,-157.05416_21.16629,0.406389981508
325,-157.05784_21.16642,0.21806290745700002
326,-157.05865_21.16660,0.23788681626299998
327,-157.05943_21.16680,0.23788681626299998
328,-157.06032_21.16647,0.257710725069
329,-157.05942_21.16846,0.257710725069
330,-157.05914_21.16957,0.22797486186000002
331,-157.05879_21.17096,0.247798755765
332,-157.05852_21.17208,0.208150953054
333,-157.05856_21.17350,0.22797486186000002
334,-157.05781_21.17332,0.247798755765
335,-157.05716_21.17278,0.257710725069
336,-157.05642_21.17236,0.22797486186000002
337,-157.05710_21.17112,0.277534604073
338,-157.05761_21.16909,0.277534604073
339,-157.05787_21.16805,0.277534604073
340,-157.06102_21.16725,0.23788681626299998
341,-157.06179_21.16743,0.21806290745700002
342,-157.06107_21.16868,0.22797486186000002
343,-157.06020_21.17020,0.208150953054
344,-157.06047_21.17111,0.19823901355300003
345,-157.06021_21.17219,0.19823901355300003
346,-157.06020_21.17387,0.21806290745700002
347,-157.05941_21.17370,0.21806290745700002
348,-157.05893_21.17041,0.19823901355300003
349,-157.05865_21.17153,0.23788681626299998
350,-157.05178_21.16832,0.356830209494
351,-157.06094_21.16922,0.22797486186000002
352,-157.06006_21.16748,0.257710725069
353,-157.05726_21.16548,0.19823901355300003
354,-157.05711_21.16607,0.208150953054
355,-157.05696_21.17007,0.26762264967
356,-157.00466_21.16135,0.72357237339
357,-157.00495_21.16122,0.773132145405
358,-157.00549_21.16100,0.664100706577
359,-157.00921_21.16030,0.376654118299
360,-157.00850_21.16071,0.47577363252599997
361,-157.00737_21.16095,0.525333344936
362,-157.00787_21.16023,0.49559751153
363,-157.00732_21.16045,0.545157253742
364,-157.00521_21.16160,0.773132145405
365,-157.00672_21.16086,0.574893116951
366,-157.00763_21.16033,0.545157253742
367,-157.00662_21.16062,0.525333344936
368,-157.04886_21.16546,0.247798755765
369,-157.04944_21.16545,0.33700633049
370,-157.05002_21.16673,0.386566072702
371,-157.04994_21.16620,0.406389981508
372,-157.04985_21.16603,0.406389981508
373,-157.05041_21.16600,0.426213860512
374,-157.05066_21.16597,0.426213860512
375,-157.05083_21.16626,0.426213860512
376,-157.05051_21.16631,0.426213860512
377,-157.05055_21.16658,0.426213860512
378,-157.05070_21.16699,0.426213860512
379,-157.05049_21.16691,0.426213860512
380,-157.05096_21.16554,0.43612581491499997
381,-157.05310_21.16421,0.386566072702
382,-157.05294_21.16487,0.43612581491499997
383,-157.05286_21.16519,0.43612581491499997
384,-157.05277_21.16551,0.455949723721
385,-157.05253_21.16648,0.455949723721
386,-157.05244_21.16681,0.455949723721
387,-157.05233_21.16722,0.446037769318
388,-157.05211_21.16806,0.396478027105
389,-157.05260_21.16408,0.426213860512
390,-157.05251_21.16443,0.426213860512
391,-157.05243_21.16475,0.446037769318
392,-157.05234_21.16507,0.446037769318
393,-157.05226_21.16540,0.43612581491499997
394,-157.05218_21.16572,0.43612581491499997
395,-157.05210_21.16604,0.455949723721
396,-157.05201_21.16637,0.455949723721
397,-157.05193_21.16669,0.455949723721
398,-157.05191_21.16708,0.446037769318
399,-157.05165_21.16730,0.446037769318
400,-156.75043_21.13161,0.00991195067763
401,-156.74406_21.14693,0.00991195067763
402,-157.02108_21.15203,0.00991195067763
403,-156.74602_21.11277,0.06938365101810001
404,-157.06475_21.15857,0.029735852032900002
405,-157.05774_21.17020,0.257710725069
406,-157.07494_21.17926,0.0396478027105
407,-157.07508_21.17866,0.0396478027105
408,-157.09508_21.17833,0.0396478027105
409,-157.09613_21.17405,0.029735852032900002
410,-157.10656_21.15182,0.00991195067763
411,-157.11225_21.16589,0.0198239013553
412,-156.74036_21.11454,0.029735852032900002
413,-156.74165_21.11497,0.0396478027105
414,-156.73776_21.14266,0.0396478027105
415,-156.74678_21.15476,0.00991195067763
416,-157.11558_21.16664,0.029735852032900002
417,-157.08272_21.15407,0.06938365101810001
418,-157.08008_21.15401,0.07929560542110001
419,-157.08029_21.15301,0.07929560542110001
420,-157.04975_21.16044,0.0198239013553
421,-157.09653_21.16566,0.0396478027105
422,-157.08320_21.17928,0.029735852032900002
423,-157.09952_21.18213,0.029735852032900002
424,-157.25215_21.17288,0.0198239013553
425,-157.27062_21.15325,0.0198239013553
426,-157.26650_21.15993,0.029735852032900002
427,-157.10448_21.16571,0.07929560542110001
428,-157.07154_21.14981,0.059471704065800005
429,-157.07433_21.15027,0.059471704065800005
430,-157.06363_21.16454,0.11894340813200001
431,-157.07470_21.17363,0.06938365101810001
432,-157.07627_21.17397,0.07929560542110001
433,-157.07793_21.17374,0.07929560542110001
434,-157.08089_21.17490,0.06938365101810001
435,-157.08236_21.17534,0.04955975338819999
436,-157.07583_21.16877,0.029735852032900002
437,-157.08308_21.16622,0.059471704065800005
438,-157.09546_21.14667,0.0198239013553
439,-157.09565_21.15778,0.029735852032900002
440,-157.06316_21.18022,0.04955975338819999
441,-157.06646_21.16647,0.059471704065800005
442,-157.06111_21.17479,0.178415104747
443,-157.04318_21.16448,0.0198239013553
444,-157.06270_21.16713,0.158591210842
445,-157.06998_21.17262,0.04955975338819999
446,-157.08596_21.16793,0.059471704065800005
447,-157.07508_21.16508,0.04955975338819999
448,-157.07088_21.18190,0.04955975338819999
449,-157.09722_21.16916,0.029735852032900002
450,-157.08716_21.17619,0.0198239013553
451,-157.11081_21.18127,0.04955975338819999
452,-157.05404_21.16241,0.14867925643899998
453,-157.06041_21.16435,0.14867925643899998
454,-157.05322_21.17131,0.14867925643899998
455,-157.03007_21.17766,0.0198239013553
456,-157.01308_21.14995,0.0198239013553
457,-157.01322_21.15578,0.07929560542110001
458,-157.02085_21.16035,0.11894340813200001
459,-157.05473_21.17087,0.21806290745700002
460,-157.05387_21.16705,0.446037769318
461,-157.05855_21.16660,0.23788681626299998
462,-157.05932_21.16846,0.257710725069
463,-157.00456_21.16135,0.72357237339
464,-157.00662_21.16086,0.574893116951
465,-157.05764_21.17020,0.257710725069
466,-157.11215_21.16589,0.029735852032900002
467,-156.74155_21.11497,0.0396478027105
468,-157.00425_21.16454,0.614540934563
469,-157.00445_21.16454,0.614540934563
470,-157.10515_21.17087,0.059471704065800005
471,-157.10535_21.17087,0.059471704065800005
472,-157.11129_21.17218,0.059471704065800005
473,-157.11149_21.17218,0.059471704065800005
474,-156.73766_21.14266,0.0396478027105
475,-156.73786_21.14266,0.0396478027105
476,-156.73776_21.14276,0.0396478027105
477,-157.01793_21.16028,0.11894340813200001
478,-157.01813_21.16028,0.11894340813200001
479,-157.01803_21.16038,0.11894340813200001
480,-157.01803_21.16018,0.11894340813200001
481,-157.01793_21.16038,0.11894340813200001
482,-157.01793_21.16018,0.11894340813200001
483,-157.01813_21.16038,0.11894340813200001
484,-157.01813_21.16018,0.11894340813200001
485,-157.00953_21.15913,0.247798755765
486,-157.00970_21.15900,0.247798755765
487,-157.00983_21.15883,0.18832705915
488,-157.00994_21.15866,0.18832705915
489,-157.01014_21.15851,0.18832705915
490,-157.01039_21.15823,0.14867925643899998
491,-157.01023_21.15818,0.178415104747
492,-157.01002_21.15810,0.178415104747
493,-157.00982_21.15803,0.178415104747
494,-157.00961_21.15795,0.18832705915
495,-157.00961_21.15847,0.21806290745700002
496,-157.00950_21.15865,0.21806290745700002
497,-157.24228_21.18518,0.356830209494
498,-157.24245_21.18519,0.43612581491499997
499,-157.24257_21.18534,0.43612581491499997
500,-157.24270_21.18541,0.43612581491499997
501,-157.24288_21.18546,0.43612581491499997
502,-157.24307_21.18549,0.49559751153
503,-157.24339_21.18526,0.49559751153
504,-157.24357_21.18539,0.535245299339
505,-157.24373_21.18540,0.535245299339
506,-157.24402_21.18545,0.535245299339
507,-157.24401_21.18582,0.5550692081449999
508,-157.24415_21.18595,0.5550692081449999
509,-157.24428_21.18603,0.614540934563
510,-157.24314_21.18592,0.505509495735
511,-157.24331_21.18597,0.505509495735
512,-157.24354_21.18602,0.5550692081449999
513,-157.24360_21.18615,0.5550692081449999
514,-157.24353_21.18636,0.505509495735
515,-157.24345_21.18658,0.515421450138
516,-157.24331_21.18661,0.515421450138
517,-157.24323_21.18671,0.515421450138
518,-157.24376_21.18721,0.624452888966
519,-157.24390_21.18736,0.624452888966
520,-157.24406_21.18732,0.624452888966
521,-157.24419_21.18728,0.664100706577
522,-157.24411_21.18683,0.574893116951
523,-157.24402_21.18668,0.574893116951
524,-157.24393_21.18657,0.574893116951
525,-157.24441_21.18725,0.664100706577
526,-157.24457_21.18727,0.664100706577
527,-157.24488_21.18542,0.624452888966
528,-157.24528_21.18555,0.624452888966
529,-157.24556_21.18543,0.624452888966
530,-157.24583_21.18529,0.624452888966
531,-157.24604_21.18507,0.49559751153
532,-157.24606_21.18551,0.574893116951
533,-157.24618_21.18589,0.594717025757
534,-157.24620_21.18605,0.594717025757
535,-157.24640_21.18651,0.564981162548
536,-157.24568_21.18646,0.60462898016
537,-157.24540_21.18644,0.60462898016
538,-157.24518_21.18612,0.654188752174
539,-157.24513_21.18581,0.624452888966
540,-157.24551_21.18667,0.60462898016
541,-157.24543_21.18694,0.60462898016
542,-157.24563_21.18727,0.664100706577
543,-157.24588_21.18741,0.664100706577
544,-157.24618_21.18743,0.614540934563
545,-157.24656_21.18743,0.614540934563
546,-157.24670_21.18678,0.47577363252599997
547,-157.24720_21.18703,0.515421450138
548,-157.24745_21.18729,0.396478027105
549,-157.24761_21.18750,0.396478027105
550,-157.24700_21.18833,0.505509495735
551,-157.24668_21.18827,0.505509495735
552,-157.24640_21.18819,0.574893116951
553,-157.24608_21.18819,0.574893116951
554,-157.24574_21.18831,0.644276797771
555,-157.24573_21.18863,0.644276797771
556,-157.24586_21.18897,0.535245299339
557,-157.24624_21.18894,0.48568558692900005
558,-157.24647_21.18889,0.48568558692900005
559,-157.24497_21.19040,0.356830209494
560,-157.24511_21.19016,0.356830209494
561,-157.24527_21.18996,0.356830209494
562,-157.24557_21.19001,0.356830209494
563,-157.24604_21.18990,0.317182421684
564,-157.24574_21.19052,0.247798755765
565,-157.24564_21.19118,0.247798755765
566,-157.24606_21.19119,0.247798755765
567,-157.24666_21.19105,0.247798755765
568,-157.24700_21.19098,0.247798755765
569,-157.24714_21.19077,0.247798755765
570,-157.24704_21.19050,0.247798755765
571,-157.24672_21.19041,0.317182421684
572,-157.24683_21.19016,0.317182421684
573,-156.98750_21.07828,0.574893116951
574,-156.98726_21.07819,0.564981162548
575,-156.98642_21.07789,0.5550692081449999
576,-156.98697_21.07781,0.564981162548
577,-156.98728_21.07744,0.564981162548
578,-156.98824_21.07720,0.60462898016
579,-156.98806_21.07713,0.594717025757
580,-156.98814_21.07745,0.60462898016
581,-156.98796_21.07792,0.574893116951
582,-156.98781_21.07782,0.574893116951
583,-157.00002_21.08562,0.94163531065
584,-157.00017_21.08539,1.17952215672
585,-157.00031_21.08518,1.04075479507
586,-157.00043_21.08498,1.04075479507
587,-157.00078_21.08444,1.24890577793
588,-157.00089_21.08427,1.0605787038799999
589,-156.99628_21.08483,0.664100706577
590,-156.99612_21.08507,0.664100706577
591,-156.99580_21.08554,0.46586167812299994
592,-156.99588_21.08630,0.426213860512
593,-156.98738_21.07707,0.564981162548
594,-156.98773_21.07739,0.584805071354
595,-156.98855_21.07734,0.60462898016
596,-156.98868_21.07753,0.614540934563
597,-156.98881_21.07786,0.60462898016
598,-156.98901_21.07795,0.60462898016
599,-156.98876_21.07856,0.594717025757
600,-156.98854_21.07856,0.574893116951
601,-156.99727_21.08526,0.961459219456
602,-156.99738_21.08476,1.02093088627
603,-156.99775_21.08421,1.02093088627
604,-156.99801_21.08400,1.20925796032
605,-156.99819_21.08371,1.20925796032
606,-156.95489_21.06662,0.346918255091
607,-156.95508_21.06664,0.277534604073
608,-156.95531_21.06666,0.277534604073
609,-156.95592_21.06668,0.18832705915
610,-156.95629_21.06669,0.158591210842
611,-156.95462_21.06733,0.33700633049
612,-156.95265_21.06691,0.327094376087
613,-156.95364_21.06646,0.346918255091
614,-156.86999_21.05081,0.059471704065800005
615,-156.87096_21.05074,0.07929560542110001
616,-157.00100_21.08410,1.17952215672
617,-157.00110_21.08394,1.17952215672
618,-157.00130_21.08364,1.19934594631
619,-157.00150_21.08333,1.03084290028
620,-157.00160_21.08317,1.03084290028
621,-157.00170_21.08302,1.02093088627
622,-157.00180_21.08287,1.02093088627
623,-157.00210_21.08241,0.802868008614
624,-157.00220_21.08225,0.802868008614
625,-157.00227_21.08189,0.812779963017
626,-157.00318_21.08174,0.584805071354
627,-157.00341_21.08185,0.446037769318
628,-157.00309_21.08224,0.634364843369
629,-156.95257_21.06707,0.327094376087
630,-156.95249_21.06722,0.327094376087
631,-156.95242_21.06738,0.317182421684
632,-156.95232_21.06753,0.317182421684
633,-156.95223_21.06776,0.317182421684
634,-156.95193_21.06780,0.317182421684
635,-156.95166_21.06782,0.287446558475
636,-156.95161_21.06765,0.287446558475
637,-156.95186_21.06738,0.317182421684
638,-156.95204_21.06722,0.317182421684
639,-156.95180_21.06721,0.29735851287799997
640,-156.95155_21.06727,0.29735851287799997
641,-156.95156_21.06707,0.29735851287799997
642,-156.95165_21.06681,0.29735851287799997
643,-156.95186_21.06677,0.317182421684
644,-156.95207_21.06684,0.317182421684
645,-156.95225_21.06609,0.317182421684
646,-156.95207_21.06601,0.317182421684
647,-156.95362_21.06737,0.346918255091
648,-156.94586_21.07134,0.0198239013553
649,-156.93975_21.07173,0.00991195067763
650,-156.76197_21.09679,0.128855362535
651,-156.76287_21.09747,0.128855362535
652,-156.76363_21.09848,0.09911950677629999
653,-156.97902_21.07264,0.128855362535
654,-156.97856_21.07244,0.109031453729
655,-156.97779_21.07208,0.09911950677629999
656,-156.97743_21.07189,0.07929560542110001
657,-156.98923_21.07688,0.60462898016
658,-156.98888_21.07686,0.60462898016
659,-156.99814_21.08295,1.28855359554
660,-157.03023_21.09296,0.00991195067763
661,-157.03305_21.09458,0.06938365101810001
662,-157.03387_21.09496,0.059471704065800005
663,-157.03453_21.09521,0.059471704065800005
664,-157.02861_21.09604,0.059471704065800005
665,-157.03177_21.09674,0.09911950677629999
666,-157.03387_21.09658,0.07929560542110001
