,Uid,Flikr_ID,Flikr_X,Flikr_Y
381,-157.00030_21.08585,flk_1884_Maui,-157.003336682,21.0802708527
382,-157.00013_21.08608,flk_1884_Maui,-157.003336682,21.0802708527
383,-156.95339_21.06640,flk_1831_Maui,0.0,0.0
384,-156.95436_21.06659,flk_1830_Maui,0.0,0.0
385,-156.95454_21.06661,flk_1830_Maui,0.0,0.0
386,-156.95471_21.06662,flk_1830_Maui,0.0,0.0
387,-156.79584_21.07375,flk_1871_Maui,0.0,0.0
388,-157.09732_21.16916,flk_2442_Maui,-157.105333996,21.1943383529
389,-157.09888_21.16950,flk_2441_Maui,-157.107741299,21.1943653361
390,-157.08724_21.16317,flk_2467_Maui,-157.102897868,21.1965689513
391,-157.08664_21.17198,flk_2468_Maui,-157.100490537,21.1965418964
392,-157.08726_21.17619,flk_2446_Maui,-157.095704824,21.1942300776
393,-156.76241_21.09543,flk_2059_Maui,0.0,0.0
394,-156.77030_21.09000,flk_2023_Maui,0.0,0.0
395,-156.77278_21.08783,flk_1988_Maui,0.0,0.0
396,-156.77363_21.08723,flk_1987_Maui,0.0,0.0
397,-156.77535_21.08943,flk_1987_Maui,-156.774716186,21.0864567298
398,-156.77466_21.08658,flk_1987_Maui,0.0,0.0
399,-156.79158_21.07644,flk_1879_Maui,0.0,0.0
400,-156.79130_21.07665,flk_1887_Maui,0.0,0.0
401,-156.78955_21.07762,flk_1887_Maui,0.0,0.0
402,-156.78581_21.08057,flk_1899_Maui,0.0,0.0
403,-156.79344_21.07649,flk_1871_Maui,-156.794156705,21.0731648385
404,-157.00011_21.16149,flk_2057_Maui,-157.056019502,21.0989460313
405,-157.00730_21.16189,flk_2087_Maui,-157.099265063,21.1039522952
406,-157.00744_21.16210,flk_2087_Maui,-157.099265063,21.1039522952
407,-157.00755_21.16234,flk_2087_Maui,-157.099265063,21.1039522952
408,-157.00739_21.16247,flk_2087_Maui,-157.099265063,21.1039522952
409,-157.00715_21.16255,flk_2466_Maui,-157.114934583,21.1967037116
410,-157.08975_21.17270,flk_2468_Maui,-157.100490537,21.1965418964
411,-157.09102_21.17271,flk_2468_Maui,-157.100490537,21.1965418964
412,-157.09193_21.17720,flk_2445_Maui,-157.098112111,21.1942571978
413,-157.09363_21.17756,flk_2468_Maui,-157.100490537,21.1965418964
414,-157.09675_21.17823,flk_2468_Maui,-157.100490537,21.1965418964
415,-157.09919_21.17482,flk_2442_Maui,-157.105333996,21.1943383529
416,-157.09778_21.18070,flk_2468_Maui,-157.100490537,21.1965418964
417,-157.10038_21.17677,flk_2467_Maui,-157.102897868,21.1965689513
418,-157.10051_21.18298,flk_2467_Maui,-157.102897868,21.1965689513
419,-157.10779_21.18060,flk_2440_Maui,-157.110148605,21.194392285
420,-157.10935_21.18094,flk_2439_Maui,-157.112555915,21.1944191997
421,-157.11091_21.18127,flk_2439_Maui,-157.112555915,21.1944191997
422,-157.10076_21.16599,flk_2441_Maui,-157.107741299,21.1943653361
423,-157.10105_21.16606,flk_2440_Maui,-157.110148605,21.194392285
424,-157.10134_21.16612,flk_2440_Maui,-157.110148605,21.194392285
425,-157.10163_21.16618,flk_2440_Maui,-157.110148605,21.194392285
426,-157.10192_21.16624,flk_2440_Maui,-157.110148605,21.194392285
427,-157.10011_21.17367,flk_2442_Maui,-157.105333996,21.1943383529
428,-157.09982_21.17361,flk_2442_Maui,-157.105333996,21.1943383529
429,-157.09953_21.17355,flk_2442_Maui,-157.105333996,21.1943383529
430,-157.09895_21.17342,flk_2442_Maui,-157.105333996,21.1943383529
431,-157.10407_21.16835,flk_2440_Maui,-157.110148605,21.194392285
432,-157.10525_21.17087,flk_2440_Maui,-157.110148605,21.194392285
433,-157.10681_21.17120,flk_2439_Maui,-157.112555915,21.1944191997
434,-157.10837_21.17153,flk_2439_Maui,-157.112555915,21.1944191997
435,-157.10992_21.17187,flk_2439_Maui,-157.112555915,21.1944191997
436,-157.11139_21.17218,flk_2439_Maui,-157.112555915,21.1944191997
437,-157.11328_21.17635,flk_2466_Maui,-157.114934583,21.1967037116
438,-157.11397_21.17349,flk_2466_Maui,-157.114934583,21.1967037116
439,-156.97155_21.07065,flk_1852_Maui,0.0,0.0
440,-156.96346_21.06887,flk_1842_Maui,0.0,0.0
441,-156.96478_21.06915,flk_1841_Maui,0.0,0.0
442,-156.96024_21.06768,flk_1843_Maui,0.0,0.0
443,-156.75801_21.10079,flk_2091_Maui,0.0,0.0
444,-156.75281_21.10168,flk_2095_Maui,0.0,0.0
445,-156.75338_21.10124,flk_2095_Maui,0.0,0.0
446,-157.00697_21.16247,flk_2466_Maui,-157.114934583,21.1967037116
447,-156.98841_21.07668,flk_1868_Maui,0.0,0.0
448,-156.98821_21.07658,flk_1868_Maui,0.0,0.0
449,-156.98719_21.07612,flk_1869_Maui,0.0,0.0
450,-156.98801_21.07649,flk_1868_Maui,0.0,0.0
451,-156.97832_21.07236,flk_1860_Maui,0.0,0.0
452,-156.97811_21.07225,flk_1860_Maui,0.0,0.0
453,-156.98953_21.07709,flk_1868_Maui,0.0,0.0
454,-156.98861_21.07676,flk_1868_Maui,0.0,0.0
455,-156.98921_21.07709,flk_1868_Maui,0.0,0.0
456,-156.98747_21.07630,flk_1869_Maui,0.0,0.0
457,-156.98760_21.07619,flk_1869_Maui,0.0,0.0
458,-156.98250_21.07395,flk_1859_Maui,-156.98178047,21.0732422559
459,-156.98223_21.07383,flk_1859_Maui,-156.98178047,21.0732422559
460,-156.98197_21.07368,flk_1859_Maui,-156.98178047,21.0732422559
461,-156.98025_21.07313,flk_1860_Maui,0.0,0.0
462,-156.97987_21.07299,flk_1860_Maui,0.0,0.0
463,-157.01101_21.08273,flk_1897_Maui,0.0,0.0
464,-157.01126_21.08286,flk_1897_Maui,0.0,0.0
465,-157.01151_21.08300,flk_1896_Maui,-157.012927948,21.0826413357
466,-157.01206_21.08326,flk_1896_Maui,-157.012927948,21.0826413357
467,-157.01233_21.08334,flk_1896_Maui,-157.012927948,21.0826413357
468,-157.01263_21.08345,flk_1896_Maui,0.0,0.0
469,-157.01290_21.08353,flk_1896_Maui,0.0,0.0
470,-157.01242_21.08416,flk_1896_Maui,-157.012927948,21.0826413357
471,-157.01203_21.08385,flk_1896_Maui,-157.012927948,21.0826413357
472,-157.01178_21.08374,flk_1896_Maui,-157.012927948,21.0826413357
473,-157.01152_21.08362,flk_1896_Maui,-157.012927948,21.0826413357
474,-157.01126_21.08350,flk_1897_Maui,-157.010522585,21.082613144
475,-157.01074_21.08326,flk_1897_Maui,-157.010522585,21.082613144
476,-157.01049_21.08375,flk_1897_Maui,-157.010522585,21.082613144
477,-157.01075_21.08388,flk_1897_Maui,-157.010522585,21.082613144
478,-157.01101_21.08400,flk_1897_Maui,-157.010522585,21.082613144
479,-157.01126_21.08412,flk_1897_Maui,-157.010522585,21.082613144
480,-157.01152_21.08424,flk_1896_Maui,-157.012927948,21.0826413357
481,-157.01177_21.08436,flk_1896_Maui,-157.012927948,21.0826413357
482,-157.01230_21.08440,flk_1896_Maui,-157.012927948,21.0826413357
483,-157.01216_21.08467,flk_1896_Maui,-157.012927948,21.0826413357
484,-157.00911_21.08191,flk_1898_Maui,0.0,0.0
485,-157.00945_21.08203,flk_1897_Maui,0.0,0.0
486,-157.00970_21.08213,flk_1897_Maui,0.0,0.0
487,-157.00996_21.08225,flk_1897_Maui,0.0,0.0
488,-157.01021_21.08236,flk_1897_Maui,0.0,0.0
489,-157.01049_21.08251,flk_1897_Maui,0.0,0.0
490,-157.01075_21.08262,flk_1897_Maui,0.0,0.0
491,-157.01048_21.08314,flk_1897_Maui,-157.010522585,21.082613144
492,-157.01022_21.08302,flk_1897_Maui,-157.010522585,21.082613144
493,-157.00996_21.08290,flk_1897_Maui,0.0,0.0
494,-157.00970_21.08278,flk_1897_Maui,0.0,0.0
495,-157.00945_21.08266,flk_1897_Maui,0.0,0.0
496,-157.00919_21.08255,flk_1898_Maui,0.0,0.0
497,-157.00883_21.08237,flk_1898_Maui,0.0,0.0
498,-157.00856_21.08282,flk_1898_Maui,0.0,0.0
499,-157.00895_21.08300,flk_1897_Maui,-157.010522585,21.082613144
500,-157.00921_21.08313,flk_1897_Maui,-157.010522585,21.082613144
501,-157.00946_21.08325,flk_1897_Maui,-157.010522585,21.082613144
502,-157.00971_21.08337,flk_1897_Maui,-157.010522585,21.082613144
503,-157.00997_21.08350,flk_1897_Maui,-157.010522585,21.082613144
504,-157.01022_21.08362,flk_1897_Maui,-157.010522585,21.082613144
505,-156.99849_21.08352,flk_1886_Maui,-156.998526064,21.0802141696
506,-156.99829_21.08336,flk_1886_Maui,-156.998526064,21.0802141696
507,-156.99868_21.08323,flk_1886_Maui,-156.998526064,21.0802141696
508,-156.99886_21.08296,flk_1886_Maui,-156.998526064,21.0802141696
509,-156.79552_21.07381,flk_1871_Maui,0.0,0.0
510,-156.79419_21.07601,flk_1871_Maui,-156.794156705,21.0731648385
511,-156.79606_21.07158,flk_1863_Maui,0.0,0.0
512,-156.80277_21.07127,flk_1861_Maui,-156.801404546,21.071001249
513,-156.79589_21.07464,flk_1871_Maui,-156.794156705,21.0731648385
514,-156.79631_21.07147,flk_1863_Maui,0.0,0.0
515,-156.80188_21.07240,flk_1861_Maui,-156.801404546,21.071001249
516,-156.79894_21.07317,flk_1862_Maui,-156.798999696,21.070970076
517,-156.79790_21.07365,flk_1862_Maui,0.0,0.0
518,-156.79687_21.07364,flk_1871_Maui,0.0,0.0
519,-156.80129_21.07051,flk_1861_Maui,0.0,0.0
520,-156.80416_21.06856,flk_1847_Maui,0.0,0.0
521,-156.81570_21.06772,flk_1836_Maui,-156.815932646,21.0644158387
522,-156.81191_21.06909,flk_1844_Maui,-156.811090078,21.0666111267
523,-156.80615_21.07114,flk_1846_Maui,-156.806280493,21.0665490333
524,-157.08974_21.18197,flk_2446_Maui,-157.095704824,21.1942300776
525,-157.08573_21.18110,flk_2431_Maui,-157.086104793,21.1918636599
526,-157.08944_21.18190,flk_2446_Maui,-157.095704824,21.1942300776
527,-157.08603_21.18117,flk_2431_Maui,-157.086104793,21.1918636599
528,-157.08633_21.18123,flk_2430_Maui,-157.088512029,21.191890914
529,-157.08662_21.18131,flk_2430_Maui,-157.088512029,21.191890914
530,-156.81677_21.06774,flk_1835_Maui,-156.818337418,21.0644467627
531,-156.81913_21.06789,flk_1835_Maui,-156.818337418,21.0644467627
532,-156.82418_21.06447,flk_1833_Maui,0.0,0.0
533,-157.08914_21.18184,flk_2430_Maui,-157.088512029,21.191890914
534,-157.08884_21.18177,flk_2430_Maui,-157.088512029,21.191890914
535,-157.08854_21.18171,flk_2430_Maui,-157.088512029,21.191890914
536,-157.05218_21.16225,flk_2448_Maui,-157.09089026,21.1941757344
537,-157.05414_21.16241,flk_2448_Maui,-157.09089026,21.1941757344
538,-157.05584_21.16296,flk_2448_Maui,-157.09089026,21.1941757344
539,-157.05893_21.16416,flk_2430_Maui,-157.088512029,21.191890914
540,-157.06051_21.16435,flk_2430_Maui,-157.088512029,21.191890914
541,-157.04439_21.16764,flk_2397_Maui,-157.064498654,21.1871016988
542,-157.04822_21.16631,flk_2420_Maui,-157.069283585,21.1894143496
543,-157.04833_21.16978,flk_2397_Maui,-157.064498654,21.1871016988
544,-157.04908_21.17296,flk_2398_Maui,-157.06209153,21.1870741086
545,-157.05332_21.17131,flk_2397_Maui,-157.064498654,21.1871016988
546,-157.05252_21.17614,flk_2399_Maui,-157.05968441,21.1870464842
547,-157.05238_21.17824,flk_2400_Maui,-157.057277294,21.1870188255
548,-157.05504_21.17902,flk_2399_Maui,-157.05968441,21.1870464842
549,-157.05141_21.16901,flk_2397_Maui,-157.064498654,21.1871016988
550,-157.04883_21.17107,flk_2398_Maui,-157.06209153,21.1870741086
551,-157.05693_21.16391,flk_2430_Maui,-157.088512029,21.191890914
552,-157.06987_21.15940,flk_2468_Maui,-157.100490537,21.1965418964
553,-157.06251_21.16710,flk_2416_Maui,-157.078912296,21.1895241068
554,-156.95460_21.07414,flk_1830_Maui,-156.955416469,21.066153209
555,-156.95216_21.07581,flk_1830_Maui,-156.955416469,21.066153209
556,-156.97114_21.07420,flk_1852_Maui,-156.972190448,21.0708700967
557,-156.97017_21.07985,flk_1852_Maui,-156.972190448,21.0708700967
558,-157.04770_21.10623,flk_2035_Maui,-157.04883195,21.0966055556
559,-157.02962_21.09637,flk_2012_Maui,-157.032052048,21.0918958424
560,-157.04635_21.10278,flk_2036_Maui,-157.046426309,21.0965778554
561,-157.04608_21.10267,flk_2036_Maui,-157.046426309,21.0965778554
562,-157.04583_21.10256,flk_2036_Maui,-157.046426309,21.0965778554
563,-157.04557_21.10244,flk_2036_Maui,-157.046426309,21.0965778554
564,-157.04597_21.10339,flk_2036_Maui,-157.046426309,21.0965778554
565,-157.04570_21.10329,flk_2036_Maui,-157.046426309,21.0965778554
566,-157.04545_21.10318,flk_2036_Maui,-157.046426309,21.0965778554
567,-157.04518_21.10306,flk_2036_Maui,-157.046426309,21.0965778554
568,-157.04488_21.10293,flk_2036_Maui,-157.046426309,21.0965778554
569,-157.04464_21.10283,flk_2037_Maui,-157.044020673,21.0965501211
570,-157.04413_21.10261,flk_2037_Maui,-157.044020673,21.0965501211
571,-157.04383_21.10248,flk_2037_Maui,-157.044020673,21.0965501211
572,-157.04358_21.10238,flk_2037_Maui,-157.044020673,21.0965501211
573,-157.04332_21.10227,flk_2037_Maui,-157.044020673,21.0965501211
574,-157.04308_21.10216,flk_2037_Maui,-157.044020673,21.0965501211
575,-157.03017_21.09661,flk_2022_Maui,-157.034427882,21.0941812922
576,-157.02930_21.09873,flk_2022_Maui,-157.034427882,21.0941812922
577,-157.04001_21.10254,flk_2038_Maui,-157.041615041,21.0965223527
578,-157.04677_21.10579,flk_2036_Maui,-157.046426309,21.0965778554
579,-157.04750_21.10254,flk_2035_Maui,-157.04883195,21.0966055556
580,-157.04660_21.10606,flk_2036_Maui,-157.046426309,21.0965778554
581,-157.04645_21.10637,flk_2036_Maui,-157.046426309,21.0965778554
582,-157.04719_21.10118,flk_2036_Maui,-157.046426309,21.0965778554
583,-157.04016_21.09616,flk_2039_Maui,0.0,0.0
584,-157.03982_21.09696,flk_2039_Maui,-157.039209412,21.0964945503
585,-157.04010_21.09697,flk_2039_Maui,-157.039209412,21.0964945503
586,-157.04035_21.09707,flk_2039_Maui,-157.039209412,21.0964945503
587,-157.04063_21.09715,flk_2039_Maui,-157.039209412,21.0964945503
588,-157.04093_21.09725,flk_2038_Maui,-157.041615041,21.0965223527
589,-157.04188_21.09765,flk_2038_Maui,-157.041615041,21.0965223527
590,-157.04052_21.09612,flk_2038_Maui,0.0,0.0
591,-157.03809_21.09753,flk_2039_Maui,-157.039209412,21.0964945503
592,-157.03582_21.10003,flk_2039_Maui,-157.039209412,21.0964945503
593,-157.03526_21.09955,flk_2039_Maui,-157.039209412,21.0964945503
594,-157.00020_21.08451,flk_1884_Maui,-157.003336682,21.0802708527
595,-156.99968_21.08148,flk_1886_Maui,-156.998526064,21.0802141696
596,-156.99986_21.08156,flk_1885_Maui,-157.000931371,21.0802425282
597,-157.00027_21.08333,flk_1885_Maui,-157.000931371,21.0802425282
598,-156.99951_21.08204,flk_1885_Maui,-157.000931371,21.0802425282
599,-157.00076_21.08209,flk_1884_Maui,-157.003336682,21.0802708527
600,-156.99868_21.08279,flk_1886_Maui,-156.998526064,21.0802141696
601,-156.99990_21.08364,flk_1885_Maui,-157.000931371,21.0802425282
602,-156.99902_21.08221,flk_1886_Maui,-156.998526064,21.0802141696
603,-156.99990_21.08390,flk_1885_Maui,-157.000931371,21.0802425282
604,-156.99847_21.08307,flk_1886_Maui,-156.998526064,21.0802141696
605,-157.00151_21.08258,flk_1884_Maui,-157.003336682,21.0802708527
606,-157.00160_21.08241,flk_1884_Maui,-157.003336682,21.0802708527
607,-157.00140_21.08227,flk_1884_Maui,-157.003336682,21.0802708527
608,-157.00167_21.08206,flk_1884_Maui,-157.003336682,21.0802708527
609,-157.00152_21.08197,flk_1884_Maui,-157.003336682,21.0802708527
610,-157.00115_21.08197,flk_1884_Maui,-157.003336682,21.0802708527
611,-157.05291_21.11069,flk_2057_Maui,-157.056019502,21.0989460313
612,-157.05337_21.13140,flk_2080_Maui,-157.070424535,21.1013685207
613,-157.05361_21.12899,flk_2081_Maui,-157.068018787,21.1013411208
614,-157.01722_21.15426,flk_2080_Maui,-157.070424535,21.1013685207
615,-157.01594_21.15427,flk_2080_Maui,-157.070424535,21.1013685207
616,-157.01490_21.15391,flk_2080_Maui,-157.070424535,21.1013685207
617,-157.01373_21.15409,flk_2081_Maui,-157.068018787,21.1013411208
618,-157.03017_21.17766,flk_2401_Maui,-157.052463073,21.1869634054
619,-157.01318_21.14995,flk_2058_Maui,-157.053613814,21.0989184301
620,-157.05153_21.10787,flk_2058_Maui,-157.053613814,21.0989184301
621,-157.08379_21.10696,flk_2075_Maui,-157.082453332,21.1015050085
622,-156.94407_21.06611,flk_1823_Maui,-156.943422487,21.0637505105
623,-156.95134_21.06563,flk_1832_Maui,0.0,0.0
624,-156.95038_21.06695,flk_1832_Maui,-156.950606448,21.0660952046
625,-156.94530_21.06399,flk_1822_Maui,0.0,0.0
626,-156.99674_21.07877,flk_1876_Maui,0.0,0.0
627,-157.03532_21.10127,flk_2039_Maui,-157.039209412,21.0964945503
628,-157.03601_21.09966,flk_2039_Maui,-157.039209412,21.0964945503
629,-157.01803_21.16028,flk_2468_Maui,-157.100490537,21.1965418964
630,-157.01516_21.15509,flk_2079_Maui,-157.072830287,21.1013958864
631,-157.01420_21.15524,flk_2080_Maui,-157.070424535,21.1013685207
632,-157.01370_21.15546,flk_2079_Maui,-157.072830287,21.1013958864
633,-157.01332_21.15578,flk_2079_Maui,-157.072830287,21.1013958864
634,-157.02095_21.16035,flk_2467_Maui,-157.102897868,21.1965689513
635,-157.01953_21.16052,flk_2468_Maui,-157.100490537,21.1965418964
636,-157.01181_21.16460,flk_2420_Maui,-157.069283585,21.1894143496
637,-157.05674_21.16611,flk_2416_Maui,-157.078912296,21.1895241068
638,-157.00672_21.16418,flk_2468_Maui,-157.100490537,21.1965418964
639,-157.00980_21.15840,flk_2076_Maui,-157.080047565,21.1014777791
640,-157.05498_21.16531,flk_2432_Maui,-157.083697561,21.1918363715
641,-157.05597_21.16574,flk_2432_Maui,-157.083697561,21.1918363715
642,-157.05613_21.16715,flk_2417_Maui,-157.076505112,21.1894967189
643,-157.05181_21.16436,flk_2431_Maui,-157.086104793,21.1918636599
644,-157.05167_21.16492,flk_2433_Maui,-157.081290334,21.1918090489
645,-157.05153_21.16549,flk_2416_Maui,-157.078912296,21.1895241068
646,-157.05146_21.16577,flk_2416_Maui,-157.078912296,21.1895241068
647,-157.05123_21.16661,flk_2419_Maui,-157.071690757,21.1894418403
648,-157.05105_21.16696,flk_2420_Maui,-157.069283585,21.1894143496
649,-157.05113_21.16732,flk_2421_Maui,-157.066876416,21.1893868247
650,-156.96368_21.06961,flk_1841_Maui,-156.965005842,21.0685262717
651,-156.99968_21.08112,flk_1886_Maui,-156.998526064,21.0802141696
652,-156.99468_21.07822,flk_1877_Maui,0.0,0.0
653,-156.99405_21.07814,flk_1877_Maui,0.0,0.0
654,-157.05592_21.16802,flk_2419_Maui,-157.071690757,21.1894418403
655,-157.05570_21.16889,flk_2420_Maui,-157.069283585,21.1894143496
656,-157.05542_21.16998,flk_2421_Maui,-157.066876416,21.1893868247
657,-157.05568_21.17138,flk_2397_Maui,-157.064498654,21.1871016988
658,-157.05483_21.17087,flk_2396_Maui,-157.066905781,21.1871292547
659,-157.05309_21.16934,flk_2421_Maui,-157.066876416,21.1893868247
660,-157.05360_21.16853,flk_2421_Maui,-157.066876416,21.1893868247
661,-157.05397_21.16705,flk_2418_Maui,-157.074097933,21.1894692967
662,-157.05416_21.16629,flk_2417_Maui,-157.076505112,21.1894967189
663,-157.05784_21.16642,flk_2416_Maui,-157.078912296,21.1895241068
664,-157.05865_21.16660,flk_2416_Maui,-157.078912296,21.1895241068
665,-157.05943_21.16680,flk_2416_Maui,-157.078912296,21.1895241068
666,-157.06032_21.16647,flk_2416_Maui,-157.078912296,21.1895241068
667,-157.05942_21.16846,flk_2418_Maui,-157.074097933,21.1894692967
668,-157.05914_21.16957,flk_2419_Maui,-157.071690757,21.1894418403
669,-157.05879_21.17096,flk_2421_Maui,-157.066876416,21.1893868247
670,-157.05852_21.17208,flk_2396_Maui,-157.066905781,21.1871292547
671,-157.05856_21.17350,flk_2397_Maui,-157.064498654,21.1871016988
672,-157.05781_21.17332,flk_2397_Maui,-157.064498654,21.1871016988
673,-157.05716_21.17278,flk_2397_Maui,-157.064498654,21.1871016988
674,-157.05642_21.17236,flk_2397_Maui,-157.064498654,21.1871016988
675,-157.05710_21.17112,flk_2396_Maui,-157.066905781,21.1871292547
676,-157.05761_21.16909,flk_2420_Maui,-157.069283585,21.1894143496
677,-157.05787_21.16805,flk_2418_Maui,-157.074097933,21.1894692967
678,-157.06102_21.16725,flk_2416_Maui,-157.078912296,21.1895241068
679,-157.06179_21.16743,flk_2416_Maui,-157.078912296,21.1895241068
680,-157.06107_21.16868,flk_2417_Maui,-157.076505112,21.1894967189
681,-157.06020_21.17020,flk_2420_Maui,-157.069283585,21.1894143496
682,-157.06047_21.17111,flk_2421_Maui,-157.066876416,21.1893868247
683,-157.06021_21.17219,flk_2396_Maui,-157.066905781,21.1871292547
684,-157.06020_21.17387,flk_2397_Maui,-157.064498654,21.1871016988
685,-157.05941_21.17370,flk_2397_Maui,-157.064498654,21.1871016988
686,-157.05893_21.17041,flk_2421_Maui,-157.066876416,21.1893868247
687,-157.05865_21.17153,flk_2421_Maui,-157.066876416,21.1893868247
688,-157.05178_21.16832,flk_2421_Maui,-157.066876416,21.1893868247
689,-157.06094_21.16922,flk_2418_Maui,-157.074097933,21.1894692967
690,-157.06006_21.16748,flk_2417_Maui,-157.076505112,21.1894967189
691,-157.05726_21.16548,flk_2432_Maui,-157.083697561,21.1918363715
692,-157.05711_21.16607,flk_2416_Maui,-157.078912296,21.1895241068
693,-157.05696_21.17007,flk_2421_Maui,-157.066876416,21.1893868247
694,-157.00466_21.16135,flk_2078_Maui,-157.075236042,21.1014232181
695,-157.00495_21.16122,flk_2078_Maui,-157.075236042,21.1014232181
696,-157.00549_21.16100,flk_2076_Maui,-157.080047565,21.1014777791
697,-157.00921_21.16030,flk_2087_Maui,-157.099265063,21.1039522952
698,-157.00850_21.16071,flk_2088_Maui,-157.096859233,21.1039253013
699,-157.00737_21.16095,flk_2088_Maui,-157.096859233,21.1039253013
700,-157.00787_21.16023,flk_2076_Maui,-157.080047565,21.1014777791
701,-157.00732_21.16045,flk_2076_Maui,-157.080047565,21.1014777791
702,-157.00521_21.16160,flk_2076_Maui,-157.080047565,21.1014777791
703,-157.00672_21.16086,flk_2088_Maui,-157.096859233,21.1039253013
704,-157.00763_21.16033,flk_2076_Maui,-157.080047565,21.1014777791
705,-157.00662_21.16062,flk_2078_Maui,-157.075236042,21.1014232181
706,-157.04886_21.16546,flk_2418_Maui,-157.074097933,21.1894692967
707,-157.04944_21.16545,flk_2416_Maui,-157.078912296,21.1895241068
708,-157.05002_21.16673,flk_2419_Maui,-157.071690757,21.1894418403
709,-157.04994_21.16620,flk_2418_Maui,-157.074097933,21.1894692967
710,-157.04985_21.16603,flk_2418_Maui,-157.074097933,21.1894692967
711,-157.05041_21.16600,flk_2418_Maui,-157.074097933,21.1894692967
712,-157.05066_21.16597,flk_2418_Maui,-157.074097933,21.1894692967
713,-157.00708_21.08155,flk_1898_Maui,0.0,0.0
714,-157.05083_21.16626,flk_2418_Maui,-157.074097933,21.1894692967
715,-157.05051_21.16631,flk_2418_Maui,-157.074097933,21.1894692967
716,-157.05055_21.16658,flk_2419_Maui,-157.071690757,21.1894418403
717,-157.05070_21.16699,flk_2420_Maui,-157.069283585,21.1894143496
718,-157.05049_21.16691,flk_2420_Maui,-157.069283585,21.1894143496
719,-157.05096_21.16554,flk_2416_Maui,-157.078912296,21.1895241068
720,-157.05310_21.16421,flk_2431_Maui,-157.086104793,21.1918636599
721,-157.05294_21.16487,flk_2432_Maui,-157.083697561,21.1918363715
722,-157.05286_21.16519,flk_2432_Maui,-157.083697561,21.1918363715
723,-157.05277_21.16551,flk_2416_Maui,-157.078912296,21.1895241068
724,-157.05253_21.16648,flk_2418_Maui,-157.074097933,21.1894692967
725,-157.05244_21.16681,flk_2418_Maui,-157.074097933,21.1894692967
726,-157.05233_21.16722,flk_2418_Maui,-157.074097933,21.1894692967
727,-157.05211_21.16806,flk_2420_Maui,-157.069283585,21.1894143496
728,-157.05260_21.16408,flk_2431_Maui,-157.086104793,21.1918636599
729,-157.05251_21.16443,flk_2431_Maui,-157.086104793,21.1918636599
730,-157.05243_21.16475,flk_2432_Maui,-157.083697561,21.1918363715
731,-157.05234_21.16507,flk_2432_Maui,-157.083697561,21.1918363715
732,-157.05226_21.16540,flk_2416_Maui,-157.078912296,21.1895241068
733,-157.05218_21.16572,flk_2416_Maui,-157.078912296,21.1895241068
734,-157.05210_21.16604,flk_2417_Maui,-157.076505112,21.1894967189
735,-157.05201_21.16637,flk_2418_Maui,-157.074097933,21.1894692967
736,-157.05193_21.16669,flk_2419_Maui,-157.071690757,21.1894418403
737,-157.05191_21.16708,flk_2420_Maui,-157.069283585,21.1894143496
738,-157.05165_21.16730,flk_2421_Maui,-157.066876416,21.1893868247
739,-156.75043_21.13161,flk_2130_Maui,-156.733282443,21.1220290931
740,-156.74406_21.14693,flk_2159_Maui,-156.718572766,21.1398919334
741,-156.95895_21.06726,flk_1829_Maui,0.0,0.0
742,-156.95723_21.06685,flk_1829_Maui,0.0,0.0
743,-156.95702_21.06678,flk_1829_Maui,0.0,0.0
744,-156.98756_21.07875,flk_1868_Maui,-156.988965624,21.0755854086
745,-156.98771_21.07889,flk_1868_Maui,-156.988965624,21.0755854086
746,-156.98794_21.07889,flk_1878_Maui,-156.991340506,21.0778713934
747,-156.98846_21.07757,flk_1868_Maui,-156.988965624,21.0755854086
748,-156.98828_21.07804,flk_1868_Maui,-156.988965624,21.0755854086
749,-156.99793_21.08438,flk_1886_Maui,-156.998526064,21.0802141696
750,-156.99855_21.08422,flk_1886_Maui,-156.998526064,21.0802141696
751,-156.99853_21.08458,flk_1886_Maui,-156.998526064,21.0802141696
752,-156.99834_21.08485,flk_1886_Maui,-156.998526064,21.0802141696
753,-156.99826_21.08511,flk_1886_Maui,-156.998526064,21.0802141696
754,-156.99801_21.08552,flk_1886_Maui,-156.998526064,21.0802141696
755,-156.99785_21.08578,flk_1886_Maui,-156.998526064,21.0802141696
756,-156.99775_21.08614,flk_1885_Maui,-157.000931371,21.0802425282
757,-156.99907_21.08500,flk_1885_Maui,-157.000931371,21.0802425282
758,-156.99951_21.08459,flk_1885_Maui,-157.000931371,21.0802425282
759,-157.00003_21.08480,flk_1884_Maui,-157.003336682,21.0802708527
760,-156.99969_21.08538,flk_1885_Maui,-157.000931371,21.0802425282
761,-156.99951_21.08567,flk_1885_Maui,-157.000931371,21.0802425282
762,-156.99934_21.08596,flk_1884_Maui,-157.003336682,21.0802708527
763,-156.99851_21.08685,flk_1885_Maui,-157.000931371,21.0802425282
764,-156.99782_21.08665,flk_1885_Maui,-157.000931371,21.0802425282
765,-156.99748_21.08656,flk_1886_Maui,-156.998526064,21.0802141696
766,-156.99721_21.08635,flk_1886_Maui,-156.998526064,21.0802141696
767,-156.99709_21.08656,flk_1886_Maui,-156.998526064,21.0802141696
768,-156.99679_21.08649,flk_1886_Maui,-156.998526064,21.0802141696
769,-156.99758_21.08496,flk_1886_Maui,-156.998526064,21.0802141696
