,Uid,dist2_MunWells_m
659,-157.05309_21.16934,4001.033629712408
660,-157.05360_21.16853,3991.1315337863502
661,-157.05397_21.16705,3931.624337790689
662,-157.05416_21.16629,3903.099076156309
663,-157.05784_21.16642,4240.111103729245
664,-157.05865_21.16660,4323.34450456133
665,-157.05943_21.16680,4405.414344125977
666,-157.06032_21.16647,4468.944686088587
667,-157.05942_21.16846,4494.157190737812
668,-157.05914_21.16957,4533.89363869403
669,-157.05879_21.17096,4587.653631206243
670,-157.05852_21.17208,4634.716238675754
671,-157.05856_21.17350,4731.337019474586
672,-157.05781_21.17332,4657.412535657129
673,-157.05716_21.17278,4567.438818277267
674,-157.05642_21.17236,4478.0366481526735
675,-157.05710_21.17112,4453.670682752633
676,-157.05761_21.16909,4371.404270725048
677,-157.05787_21.16805,4332.909582475128
678,-157.06102_21.16725,4573.982045985893
679,-157.06179_21.16743,4654.004114697484
680,-157.06107_21.16868,4655.258385860507
681,-157.06020_21.17020,4664.4876813774
682,-157.06047_21.17111,4742.565565502985
683,-157.06021_21.17219,4785.6683093423935
684,-157.06020_21.17387,4892.6456981437905
685,-157.05941_21.17370,4815.981242455002
686,-157.05893_21.17041,4565.92831253566
687,-157.05865_21.17153,4611.103585781619
688,-157.05178_21.16832,3824.2659182827374
689,-157.06094_21.16922,4673.337928064703
690,-157.06006_21.16748,4498.489714926352
691,-157.05726_21.16548,4136.987791388216
692,-157.05711_21.16607,4154.947598260105
693,-157.05696_21.17007,4374.26607153981
694,-157.00466_21.16135,1160.3341700349165
695,-157.00495_21.16122,1193.1068021974916
696,-157.00549_21.16100,1254.2635989631399
697,-157.00921_21.16030,1646.773610081076
698,-157.00850_21.16071,1564.0353377552171
699,-157.00737_21.16095,1443.1102139349364
700,-157.00787_21.16023,1515.3345182855032
701,-157.00732_21.16045,1453.6701957223852
702,-157.00521_21.16160,1208.9576054235051
703,-157.00672_21.16086,1381.0840723552913
704,-157.00763_21.16033,1488.5081397901724
705,-157.00662_21.16062,1378.6688354263904
706,-157.04886_21.16546,3392.371561306439
707,-157.04944_21.16545,3441.94747492695
708,-157.05002_21.16673,3572.1954689694485
709,-157.04994_21.16620,3531.619000747136
710,-157.04985_21.16603,3512.9765958748444
711,-157.05041_21.16600,3559.037698312592
712,-157.05066_21.16597,3578.4024282303662
713,-157.00708_21.08155,6274.194814299231
714,-157.05083_21.16626,3611.3432066425494
715,-157.05051_21.16631,3587.372581530554
716,-157.05055_21.16658,3607.4106045101894
717,-157.05070_21.16699,3646.647354669807
718,-157.05049_21.16691,3623.7709911544703
719,-157.05096_21.16554,3578.2979121487288
720,-157.05310_21.16421,3691.026718420811
721,-157.05294_21.16487,3713.315104611347
722,-157.05286_21.16519,3724.1657255576656
723,-157.05277_21.16551,3735.1198679270024
724,-157.05253_21.16648,3771.2760373789088
725,-157.05244_21.16681,3783.7920214566466
726,-157.05233_21.16722,3799.5414116322154
727,-157.05211_21.16806,3834.920928505132
728,-157.05260_21.16408,3638.987181612757
729,-157.05251_21.16443,3649.811620434341
730,-157.05243_21.16475,3660.636565917561
731,-157.05234_21.16507,3671.7711554246102
732,-157.05226_21.16540,3682.9084975384008
733,-157.05218_21.16572,3694.6142891415902
734,-157.05210_21.16604,3707.0850985232782
735,-157.05201_21.16637,3719.5935912097834
736,-157.05193_21.16669,3732.651406651715
737,-157.05191_21.16708,3754.8895716528496
738,-157.05165_21.16730,3746.7855529437193
739,-156.75043_21.13161,11141.286100503892
740,-156.74406_21.14693,12795.273691508142
741,-156.95895_21.06726,1119.322474011147
742,-156.95723_21.06685,951.2723328816686
743,-156.95702_21.06678,931.2698488497088
744,-156.98756_21.07875,4230.730186399291
745,-156.98771_21.07889,4250.33365586832
746,-156.98794_21.07889,4272.832293384721
747,-156.98846_21.07757,4289.323327303287
748,-156.98828_21.07804,4283.476699413072
749,-156.99793_21.08438,5444.330646904104
750,-156.99855_21.08422,5500.301741576762
751,-156.99853_21.08458,5510.92100259218
752,-156.99834_21.08485,5501.580638565205
753,-156.99826_21.08511,5502.766011067484
754,-156.99801_21.08552,5493.304309715574
755,-156.99785_21.08578,5488.1580046353865
756,-156.99775_21.08614,5491.99021257301
757,-156.99907_21.08500,5578.7690720951805
758,-156.99951_21.08459,5607.375876871315
759,-157.00003_21.08480,5666.252196650283
760,-156.99969_21.08538,5652.790222197622
761,-156.99951_21.08567,5646.4665648941855
762,-156.99934_21.08596,5640.255088111009
763,-156.99851_21.08685,5593.3786505551325
764,-156.99782_21.08665,5519.075899636887
765,-156.99748_21.08656,5482.6698658468085
766,-156.99721_21.08635,5447.872393211015
767,-156.99709_21.08656,5445.069826235883
768,-156.99679_21.08649,5413.032184078003
769,-156.99758_21.08496,5430.563840801457
770,-156.99818_21.08530,5501.820664100344
771,-156.99871_21.08399,5507.813218748178
772,-156.99780_21.08596,5489.925198182484
773,-156.99825_21.08559,5519.510383327372
774,-156.99853_21.08568,5550.742466754238
775,-156.99776_21.08467,5437.484538936872
776,-157.00132_21.08101,5677.960121389393
777,-157.00118_21.08098,5663.072457728425
778,-157.00106_21.08086,5648.01217043129
779,-157.00021_21.08062,5555.731425226151
780,-157.00220_21.08164,5783.57694749163
781,-157.00170_21.08168,5734.711038486712
782,-157.00141_21.08157,5702.811618005502
783,-157.00127_21.08158,5688.391594525263
784,-157.00098_21.08151,5657.189554085423
785,-157.00083_21.08148,5641.4159828659
786,-157.00069_21.08144,5625.850513071328
787,-157.00044_21.08139,5599.576398089926
788,-157.00003_21.08123,5553.959195085948
789,-156.96307_21.06845,1536.8162153845035
790,-156.96425_21.06893,1659.5285687701653
791,-156.96581_21.06936,1822.2249670910223
792,-156.96632_21.06943,1876.0393563448051
793,-156.96717_21.06980,1966.7954599487784
794,-156.96738_21.06987,1988.7622611353647
795,-156.96759_21.06996,2011.5445472911783
796,-156.96784_21.07005,2037.4261508597829
797,-156.96974_21.07047,2238.0268285589846
798,-156.96997_21.07051,2262.5307497966446
799,-156.97043_21.07056,2310.2419469211454
800,-156.97063_21.07059,2331.4775144572945
801,-156.97106_21.07062,2376.365369377917
802,-156.99962_21.08011,5483.031538542888
803,-156.99918_21.08005,5436.448408126024
804,-156.99904_21.08021,5427.142402544049
805,-156.99843_21.07981,5354.620519280064
806,-156.99795_21.08050,5324.254373796772
807,-156.99626_21.07979,5135.280420448438
808,-156.99587_21.07932,5083.278786273039
809,-156.99552_21.07919,5044.3128788678705
810,-156.99528_21.07909,5018.0804185218185
811,-156.99522_21.07951,5022.32717822176
812,-156.99500_21.07997,5012.82415089114
813,-156.99579_21.07974,5086.586630546604
814,-156.99846_21.08058,5377.941591311229
815,-156.98174_21.07726,3603.8372464477866
816,-156.95647_21.08495,1969.5718690613169
817,-156.99340_21.07803,4801.49940171334
818,-156.99247_21.07777,4700.619050767105
819,-156.99183_21.07759,4632.018118286396
820,-156.99148_21.07758,4596.178555124348
821,-156.99107_21.07754,4553.11804265061
822,-156.99062_21.07743,4504.88224266812
823,-156.99016_21.07729,4455.164954283332
824,-156.98979_21.07717,4415.005819960349
825,-156.98628_21.07653,4043.122928666063
826,-156.98576_21.07630,3985.023479039352
827,-156.98524_21.07607,3926.3607806999967
828,-156.98472_21.07584,3868.517590203679
829,-156.98119_21.07335,3458.472684717649
830,-156.98059_21.07324,3394.9646349839404
831,-156.99920_21.08236,5503.728232185297
832,-156.99926_21.08201,5499.661964119689
833,-156.99949_21.08143,5504.902414511875
834,-157.00035_21.08178,5601.481174647072
835,-156.99976_21.08268,5569.001642123732
836,-156.99958_21.08296,5559.80048532828
837,-156.99900_21.08353,5520.787761469562
838,-156.99930_21.08371,5556.243136713712
839,-156.99956_21.08387,5587.746021004994
840,-156.99974_21.08414,5614.932450830235
841,-156.99999_21.08350,5617.842924620379
842,-157.00000_21.08321,5609.4533545474815
843,-157.00029_21.08299,5632.454032355592
844,-157.00047_21.08270,5640.964906502081
845,-157.00096_21.08225,5676.201448545108
846,-157.00090_21.08184,5658.93581929575
847,-157.00128_21.08248,5715.01383999374
848,-157.00125_21.08277,5721.259992470601
849,-157.00108_21.08306,5712.733964471796
850,-157.00064_21.08378,5692.165404528373
851,-156.78131_21.08396,5517.996346366976
852,-156.78033_21.08577,5692.673707291932
853,-156.77076_21.08973,6779.213221436509
854,-156.77526_21.08830,6288.212917611912
855,-156.77555_21.08872,6281.279550688982
856,-156.77115_21.08855,6688.840066154054
857,-156.77363_21.08627,6352.682778233622
858,-156.77925_21.08441,5733.974178076428
859,-156.82654_21.06278,399.0751467210464
860,-156.82679_21.06266,381.389056863766
861,-156.82732_21.06204,373.5767473117549
862,-156.82823_21.06556,241.7382927117684
863,-156.82436_21.06436,593.0068272834699
864,-156.82459_21.06417,569.1521867453766
865,-156.82483_21.06419,543.8610333827961
866,-156.82497_21.06443,530.1721793010144
867,-156.82506_21.06466,522.8787465845646
868,-156.82476_21.06462,553.1174543065686
869,-156.82484_21.06481,547.3251984635045
870,-156.82466_21.06493,567.6928600757942
871,-156.82449_21.06477,582.174329680667
872,-156.82442_21.06509,594.3045954226833
873,-156.82431_21.06489,602.3995235161982
874,-156.82423_21.06521,616.0576870713463
875,-156.82407_21.06505,629.7852277766317
876,-156.82399_21.06539,644.092211482061
877,-156.82392_21.06519,647.7132866721789
878,-156.82378_21.06552,668.8142339094985
879,-156.96624_21.07800,2132.737530561541
880,-156.82364_21.06531,678.6804507688929
881,-157.03540_21.09861,5543.70877872368
882,-157.03562_21.10168,5230.047363517876
883,-156.99877_21.08200,5450.136520804608
884,-156.99864_21.08220,5442.563009408416
885,-156.99839_21.08257,5429.273574876728
886,-156.98870_21.07881,4346.8628110388445
887,-156.93544_21.06899,118.26611912039213
888,-156.94107_21.06730,330.3849326728608
889,-156.94365_21.06874,257.35147515460585
890,-156.95900_21.06897,1114.299542919112
891,-156.96197_21.07107,1446.3121892245315
892,-156.95973_21.07109,1219.4576649051328
893,-156.96866_21.07170,2143.451411318604
894,-156.95649_21.06670,879.5638372626036
895,-156.91193_21.05762,2836.276148657003
896,-156.91103_21.05740,2930.606408979505
897,-156.87937_21.04852,5410.683552011273
898,-156.88181_21.05436,5487.816831654212
899,-156.83282_21.05990,557.1865964374811
900,-156.82926_21.06196,263.85561123265506
901,-156.83022_21.06174,275.0076941859928
902,-156.82946_21.06325,124.22571043562056
903,-156.82936_21.06316,138.6248970797438
904,-156.83011_21.06311,123.5452924550285
905,-156.83435_21.05995,649.7434473130216
906,-156.83406_21.06138,521.0224795160676
907,-156.83353_21.06139,476.76872692491054
908,-156.83218_21.06284,268.27905278728565
909,-156.83431_21.06270,471.97638118023536
910,-156.77553_21.08477,6107.378634808876
911,-156.77942_21.08554,5768.0881581869135
912,-156.77884_21.08481,5790.624237072977
913,-156.77127_21.08811,6658.030000020655
914,-156.79577_21.09391,4848.21899908219
915,-156.78673_21.08673,5146.817597987335
916,-157.02108_21.15203,484.96264729695537
917,-156.75997_21.09642,8109.219801509117
918,-157.03537_21.10404,4975.800951583668
919,-157.03355_21.10447,4867.193525765712
920,-156.83348_21.05817,758.5678291090642
921,-156.83428_21.05743,869.8750617205936
922,-156.83478_21.05724,914.788791092275
923,-156.79791_21.07324,3487.823886741572
924,-156.83592_21.05691,1012.5341344211188
925,-156.83521_21.05665,994.583882477062
926,-156.83572_21.05744,953.420495885206
927,-156.83468_21.05801,838.3517250688211
928,-156.83428_21.05772,842.5718865529321
929,-156.83346_21.05925,653.4202943906179
930,-156.83517_21.05610,1043.3467568796439
931,-156.83429_21.05851,769.4645038402294
932,-156.83413_21.05861,751.5264853916401
933,-156.83560_21.05709,976.3797605253249
934,-156.87769_21.05513,5051.089500604992
935,-156.87784_21.05506,5067.961360914608
936,-156.86385_21.05237,3748.389021574993
937,-156.86770_21.05406,4070.135596714444
938,-156.87210_21.05260,4553.671316429552
939,-156.87376_21.05151,4754.813423703177
940,-156.87401_21.05152,4779.280147911683
941,-156.87428_21.05149,4806.967367441414
942,-156.87754_21.04718,5282.328218559788
943,-156.86732_21.05414,4029.280110233112
944,-156.86697_21.05428,3990.580103749668
945,-156.87024_21.05222,4381.880038117225
946,-156.86753_21.05187,4126.997144753782
947,-156.76151_21.09647,7968.405691418891
948,-156.76128_21.09991,8166.929952827581
949,-156.76061_21.09769,8112.876561093522
950,-156.75922_21.09619,8169.1054369616195
951,-156.75816_21.09690,8301.765906505025
952,-156.75778_21.09714,8349.452302563017
953,-156.75732_21.09758,8413.737586953268
954,-156.75753_21.09739,8384.389056127358
955,-156.75631_21.09844,8549.23338425614
956,-156.75642_21.09834,8534.576229256601
957,-156.75699_21.09861,8494.933776669119
958,-156.83557_21.05680,1000.5357308989112
959,-156.84625_21.06354,1683.3993914201883
960,-156.84255_21.05923,1410.311859078984
961,-156.84298_21.05842,1487.6657312358154
962,-156.84317_21.05653,1605.8040338272472
963,-156.84209_21.05558,1573.613491517839
964,-156.84100_21.05574,1473.9088026071151
965,-156.84102_21.05687,1398.844994048806
966,-156.84090_21.05953,1240.3969016312594
967,-156.83968_21.05599,1351.9898543536365
968,-156.83658_21.05680,1064.193604291709
969,-156.84142_21.05490,1567.723376871783
970,-156.84254_21.05839,1448.6958233518983
971,-156.84924_21.05773,2118.443471072616
972,-156.87246_21.05419,4544.234300314877
973,-156.87446_21.05543,4715.456135906828
974,-156.87501_21.05579,4762.781181043463
975,-156.87597_21.05560,4865.4531348086575
976,-156.87612_21.05554,4882.197064410288
977,-156.87644_21.05548,4916.030094051099
978,-156.87683_21.05543,4957.1919761848585
979,-156.80976_21.07162,2263.7797027457545
980,-156.79221_21.07581,4137.523137686272
981,-156.75605_21.09864,8583.028783668702
982,-156.76194_21.09547,7879.619718241701
983,-156.76289_21.09567,7800.971511657393
984,-156.78576_21.08215,5013.818019078192
985,-156.78391_21.08285,5221.149794169644
986,-156.78247_21.08440,5427.515238422348
987,-156.78812_21.07860,4640.492653484021
988,-156.78225_21.08353,5409.592686718553
989,-156.79083_21.07754,4336.095605322209
990,-156.79450_21.07283,3816.8720522422377
991,-156.79519_21.07271,3744.592529637227
992,-156.79556_21.07301,3715.9736481354025
993,-156.79582_21.07203,3662.617881237871
994,-156.79629_21.07283,3637.262793998068
995,-156.80970_21.06999,2210.4171999581754
996,-156.81078_21.06951,2087.717095668325
997,-156.81143_21.06938,2019.0482793403644
998,-156.80378_21.06925,2788.195569300307
999,-156.80431_21.06894,2727.17264200872
1000,-156.81286_21.06899,1864.118582409888
1001,-156.81993_21.06486,1055.5541076216948
1002,-156.82321_21.06349,716.9087305668614
1003,-156.82563_21.06120,569.5260274089205
1004,-156.82305_21.06368,731.1719152337567
1005,-156.82474_21.06367,556.3738235195185
1006,-156.82464_21.06374,566.6930984536889
1007,-156.84465_21.05541,1802.460991613964
1008,-156.82774_21.06521,265.9406820683674
1009,-156.82759_21.06180,370.8035971984551
1010,-156.82664_21.06246,406.30775538718194
1011,-156.82349_21.06514,691.0348222907821
1012,-156.82344_21.06493,693.4263295418752
1013,-156.82368_21.06479,666.847317218505
1014,-156.82389_21.06467,644.1590798002032
1015,-156.75120_21.10822,9533.18666554837
1016,-156.74635_21.10810,9963.359761919057
1017,-156.74631_21.10668,9891.671185530728
1018,-156.74298_21.11116,10435.187860927317
1019,-156.74345_21.11100,10384.131237835656
1020,-156.74516_21.11107,10234.592791176368
1021,-156.74624_21.11182,10180.55999964502
1022,-156.74505_21.11221,10308.463871127067
1023,-156.74184_21.11192,10579.915305364791
1024,-156.74602_21.11277,10254.80236155072
1025,-157.06475_21.15857,4579.687743993517
1026,-157.05774_21.17020,4450.405919807601
1027,-157.07494_21.17926,6493.659917921142
1028,-157.07508_21.17866,6471.244687079502
1029,-157.09508_21.17833,8292.48865668264
1030,-157.09613_21.17405,8212.152855620645
1031,-157.10656_21.15182,8775.333886075094
1032,-157.11225_21.16589,9567.060942956563
1033,-156.82251_21.06446,785.1253971943823
1034,-157.03969_21.09892,5669.174105149276
1035,-157.04062_21.09970,5628.935581225941
1036,-157.03703_21.10359,5086.209471686273
1037,-156.74036_21.11454,10859.404222102108
1038,-156.74299_21.11151,10453.168943738769
1039,-156.86385_21.07320,3649.2187144130567
1040,-156.74165_21.11497,10769.573967244003
1041,-156.73776_21.14266,12938.46146964632
1042,-156.74678_21.15476,13242.27198696336
1043,-157.11558_21.16664,9922.768073987252
1044,-157.08272_21.15407,6326.320833445413
1045,-157.08008_21.15401,6052.464310747236
1046,-157.08029_21.15301,6062.914593790048
1047,-157.04975_21.16044,3188.385224178077
1048,-157.09653_21.16566,7971.972230556217
1049,-157.08320_21.17928,7233.7703888095075
1050,-157.09952_21.18213,8887.636079570697
1051,-156.78201_21.08369,5439.473818453048
1052,-156.79166_21.07992,4353.505488335557
1053,-156.80936_21.06865,2206.9901530228453
1054,-157.03914_21.10090,5445.326516175821
1055,-157.03828_21.10091,5409.864153567904
1056,-157.03710_21.09969,5490.031166543593
1057,-157.03746_21.10065,5404.163829157836
1058,-157.03774_21.10006,5476.165929992652
1059,-157.03316_21.10436,4866.003275670277
1060,-157.03231_21.10347,4932.532308921258
1061,-157.03193_21.10285,4987.173853587425
1062,-157.03188_21.10249,5023.7703130901955
1063,-157.03230_21.10121,5172.2877009746935
1064,-157.03345_21.10023,5309.989882858589
1065,-157.03310_21.10184,5129.248558013801
1066,-157.03300_21.10251,5055.580115250184
1067,-157.03783_21.10322,5155.730675492068
1068,-157.03918_21.10312,5222.492095705774
1069,-157.25215_21.17288,24045.136860710358
1070,-157.27062_21.15325,25811.366286202134
1071,-157.26650_21.15993,25411.130223452303
1072,-156.98632_21.07789,4082.0644795740686
1073,-157.10448_21.16571,8774.907642024455
1074,-157.07154_21.14981,5131.988154606945
1075,-157.07433_21.15027,5423.564498966589
1076,-157.06363_21.16454,4688.414124252849
1077,-157.07470_21.17363,6159.647453323879
1078,-157.07627_21.17397,6321.888574570985
1079,-157.07793_21.17374,6464.149476970466
1080,-157.08089_21.17490,6797.243606251656
1081,-157.08236_21.17534,6955.73496117472
1082,-157.07583_21.16877,6037.335732618795
1083,-157.08308_21.16622,6646.599660581448
1084,-157.09546_21.14667,7612.599692591064
1085,-157.09565_21.15778,7710.323393810667
1086,-157.06316_21.18022,5569.292050371502
1087,-156.98878_21.07686,4304.51851354486
1088,-157.06646_21.16647,5042.981666647373
1089,-157.06111_21.17479,5029.327210182533
1090,-157.04318_21.16448,2859.4190520112584
1091,-157.06270_21.16713,4721.8556584992775
1092,-157.06998_21.17262,5675.7279470199965
1093,-157.08596_21.16793,6989.713117529177
1094,-157.07508_21.16508,5818.332547672622
1095,-157.03377_21.09658,5707.066158691416
1096,-157.04287_21.10333,5369.564759852936
1097,-156.99729_21.08409,5370.588161950087
1098,-156.99703_21.08446,5358.819145221161
1099,-157.07088_21.18190,6313.423167679755
1100,-156.87745_21.04803,5241.208619114025
1101,-156.79574_21.07375,3720.1695269751503
1102,-157.09722_21.16916,8145.0574771436595
1103,-157.08716_21.17619,7445.465122637766
1104,-156.77020_21.09000,6844.450109947806
1105,-157.11081_21.18127,9923.540320274407
1106,-156.97145_21.07065,2417.241682259345
1107,-156.75328_21.10124,8970.414477225657
1108,-156.98851_21.07676,4274.566144122904
1109,-157.00986_21.08225,6572.373866258945
1110,-157.05404_21.16241,3684.5271180278055
1111,-157.06041_21.16435,4373.823834390021
1112,-157.05322_21.17131,4144.880402036792
1113,-156.97007_21.07985,2580.402869636173
1114,-156.99976_21.08156,5535.748748381717
1115,-157.05281_21.11069,5194.020395233392
1116,-157.03007_21.17766,3409.0222301629087
1117,-157.01308_21.14995,570.6527228876625
1118,-157.08369_21.10696,7826.078163319683
1119,-156.94397_21.06611,529.0903522422652
1120,-156.95028_21.06695,281.3290852419148
1121,-157.01322_21.15578,1147.0649385577528
1122,-157.02085_21.16035,1399.293811855094
1123,-156.96358_21.06961,1592.267002822348
1124,-157.05473_21.17087,4238.645610242936
1125,-157.05387_21.16705,3922.906004104052
1126,-157.05855_21.16660,4314.248223279991
1127,-157.05932_21.16846,4485.2238227668795
1128,-157.00456_21.16135,1150.3333042470592
1129,-157.00662_21.16086,1371.073135433417
1130,-156.99843_21.08458,5501.075868485431
1131,-156.99941_21.08459,5597.512118281416
1132,-156.99993_21.08480,5656.391427985927
1133,-156.99941_21.08567,5636.670863695403
1134,-157.00073_21.08148,5631.358619031187
1135,-156.96622_21.06943,1865.6578609559756
1136,-156.99237_21.07777,4690.469324592337
1137,-156.99173_21.07759,4621.866152604468
1138,-156.99138_21.07758,4586.029311068076
1139,-156.98109_21.07335,3448.198403343074
1140,-157.00019_21.08299,5622.483597010816
1141,-156.83272_21.05990,551.9207265211643
1142,-156.83001_21.06311,123.55954612109264
1143,-156.77932_21.08554,5777.57182295976
1144,-156.87774_21.05506,5057.779082532072
1145,-156.86760_21.05406,4060.148853846656
1146,-156.87200_21.05260,4543.70243153293
1147,-156.84307_21.05653,1597.0019124401936
1148,-156.87587_21.05560,4855.262498457206
1149,-156.79440_21.07283,3826.935850409781
1150,-156.79619_21.07283,3647.292686403709
1151,-156.81983_21.06486,1065.9233397122823
1152,-156.82295_21.06368,741.5301241086584
1153,-156.82654_21.06246,415.45172888726495
1154,-156.75110_21.10822,9542.120270359352
1155,-157.05764_21.17020,4441.790529696163
1156,-157.11215_21.16589,9556.90582306094
1157,-156.74155_21.11497,10778.439811991197
1158,-156.78191_21.08369,5449.01639676709
1159,-157.00425_21.16454,1075.6721836724344
1160,-157.00445_21.16454,1096.4286655302449
1161,-157.04692_21.10328,5556.698072648773
1162,-157.04712_21.10328,5566.3363250319135
1163,-157.10515_21.17087,8988.259331168329
1164,-157.10535_21.17087,9008.175222130243
1165,-157.11129_21.17218,9640.528906767795
1166,-157.11149_21.17218,9660.46977143923
1167,-156.98164_21.07726,3593.8149473372196
1168,-156.98184_21.07726,3613.8616338324086
1169,-156.82749_21.06180,378.07506588368045
1170,-156.82769_21.06180,363.6837570249341
1171,-156.73766_21.14266,12946.164902217257
1172,-156.73786_21.14266,12930.761796040048
1173,-156.73776_21.14276,12945.893378780387
1174,-157.01793_21.16028,1453.4574704584154
1175,-157.01813_21.16028,1447.278445641546
1176,-157.01803_21.16038,1460.9084408619813
1177,-157.01803_21.16018,1439.7671575428863
1178,-157.01793_21.16038,1464.0092902951324
1179,-157.01793_21.16018,1442.9134449472904
1180,-157.01813_21.16038,1457.8749928899256
1181,-157.01813_21.16018,1436.6890680867064
1182,-156.99964_21.07987,5478.945942847248
1183,-156.99957_21.07999,5474.719929998575
1184,-156.99953_21.08009,5473.172567054481
1185,-156.99946_21.08021,5469.318252312768
1186,-156.99943_21.08034,5469.952904767363
1187,-156.99954_21.08044,5483.508286557699
1188,-156.99969_21.08039,5496.727785207419
1189,-156.99976_21.08027,5501.5132115637
1190,-156.99982_21.08015,5504.707678624257
1191,-156.99991_21.08003,5509.925452722942
1192,-157.00953_21.15913,1634.3528530513258
1193,-157.00970_21.15900,1613.7591936093163
1194,-157.00983_21.15883,1591.0816245057129
1195,-157.00994_21.15866,1568.6569535886056
1196,-157.01014_21.15851,1545.3497719920927
1197,-157.01039_21.15823,1505.7639687780563
1198,-157.01023_21.15818,1507.2699081001956
1199,-157.01002_21.15810,1508.931039196424
1200,-157.00982_21.15803,1511.1554783616232
1201,-157.00961_21.15795,1514.2201574742683
1202,-157.00961_21.15847,1564.915708316594
1203,-157.00950_21.15865,1588.4412869438938
1204,-157.24228_21.18518,23230.477453423882
1205,-157.24245_21.18519,23248.265697389892
1206,-157.24257_21.18534,23262.747537292445
1207,-157.24270_21.18541,23277.865212031207
1208,-157.24288_21.18546,23297.376504965603
1209,-157.24307_21.18549,23317.390333834657
1210,-157.24339_21.18526,23345.47680613075
1211,-157.24357_21.18539,23366.387080795226
1212,-157.24373_21.18540,23382.62296415961
1213,-157.24402_21.18545,23413.411128519776
1214,-157.24401_21.18582,23419.57964391779
1215,-157.24415_21.18595,23436.41966627583
1216,-157.24428_21.18603,23451.5466986007
1217,-157.24314_21.18592,23333.188606945623
1218,-157.24331_21.18597,23350.665211143052
1219,-157.24354_21.18602,23375.919047866515
1220,-157.24360_21.18615,23384.02710539714
1221,-157.24353_21.18636,23381.336505743777
1222,-157.24345_21.18658,23377.501490299208
1223,-157.24331_21.18661,23363.992328661687
1224,-157.24323_21.18671,23357.3769056517
1225,-157.24376_21.18721,23421.896966296717
1226,-157.24390_21.18736,23439.697613268127
1227,-157.24406_21.18732,23454.837307625476
1228,-157.24419_21.18728,23467.649570142166
1229,-157.24411_21.18683,23449.661750728636
1230,-157.24402_21.18668,23437.43599300036
1231,-157.24393_21.18657,23426.86406074129
1232,-157.24441_21.18725,23489.39986934609
1233,-157.24457_21.18727,23506.203456903404
1234,-157.24488_21.18542,23500.69668493945
1235,-157.24528_21.18555,23544.161648784004
1236,-157.24556_21.18543,23570.533948988188
1237,-157.24583_21.18529,23595.485014591122
1238,-157.24604_21.18507,23612.65849887933
1239,-157.24606_21.18551,23623.095707652537
1240,-157.24618_21.18589,23642.322104397288
1241,-157.24620_21.18605,23647.945351828555
1242,-157.24640_21.18651,23677.83335376881
1243,-157.24568_21.18646,23602.516981777386
1244,-157.24540_21.18644,23573.460460070964
1245,-157.24518_21.18612,23545.128587120227
1246,-157.24513_21.18581,23534.13885084764
1247,-157.24551_21.18667,23589.711184174143
1248,-157.24543_21.18694,23587.02917545961
1249,-157.24563_21.18727,23614.599724021933
1250,-157.24588_21.18741,23642.67665421696
1251,-157.24618_21.18743,23673.176585422814
1252,-157.24656_21.18743,23712.516077941043
1253,-157.24670_21.18678,23713.98130128608
1254,-157.24720_21.18703,23769.30435039377
1255,-157.24745_21.18729,23800.00859460987
1256,-157.24761_21.18750,23821.119533405305
1257,-157.24700_21.18833,23776.27195222591
1258,-157.24668_21.18827,23741.445222915478
1259,-157.24640_21.18819,23711.41737997428
1260,-157.24608_21.18819,23678.657028367143
1261,-157.24574_21.18831,23646.979509557426
1262,-157.24573_21.18863,23652.275494216577
1263,-157.24586_21.18897,23673.2039500981
1264,-157.24624_21.18894,23711.3060604747
1265,-157.24647_21.18889,23733.37787053223
1266,-157.24497_21.19040,23613.192924509374
1267,-157.24511_21.19016,23622.543134609452
1268,-157.24527_21.18996,23634.808136790365
1269,-157.24557_21.19001,23665.77111156559
1270,-157.24604_21.18990,23711.177430306492
1271,-157.24574_21.19052,23694.034205232743
1272,-157.24564_21.19118,23699.09917693716
1273,-157.24606_21.19119,23741.88710378392
1274,-157.24666_21.19105,23799.33379042504
1275,-157.24700_21.19098,23833.050761427927
1276,-157.24714_21.19077,23842.19969456419
1277,-157.24704_21.19050,23826.069807281052
1278,-157.24672_21.19041,23791.782465901462
1279,-157.24683_21.19016,23797.593682017046
